generation,ave_Payoff
2732,2.870794003910341E-5
2733,2.877945282182928E-5
2734,2.883727617916605E-5
2735,2.888305152910994E-5
2736,2.8918758087101374E-5
2737,2.894626865124656E-5
2738,2.8967202035248177E-5
2739,2.8982899221081454E-5
2740,2.8994446770541295E-5
2741,4.439067049144014E-5
2742,3.469724558546768E-5
2743,3.111260108423221E-5
2744,2.9788755442552267E-5
2745,2.9299846942005608E-5
2746,2.911880432001625E-5
2747,2.9051032269101477E-5
2748,2.9024757394868396E-5
2749,2.9013547797242238E-5
2750,2.900769929943649E-5
2751,2.900367241581024E-5
2752,2.9000194568064748E-5
2753,2.8996822881577655E-5
2754,2.8993415083442093E-5
2755,2.8989935365158866E-5
2756,2.8986383663198084E-5
2757,2.8982770304483284E-5
2758,2.897910724114825E-5
2759,2.897540528399019E-5
2760,2.897167345114695E-5
2761,1.202918618866336E-5
2762,2.074433043498143E-5
2763,1.242931081493313E-5
2764,2.651362276918943E-5
2765,2.799466299307741E-5
2766,1.3725555391963322E-5
2767,2.0555163543434013E-5
2768,7.857469002069989E-5
2769,4.7753259691726987E-5
2770,3.593549573408823E-5
2771,3.1461416486376375E-5
2772,2.9797999564724498E-5
2773,2.9196140166481377E-5
2774,2.8987374411345442E-5
2775,2.89196907156752E-5
2776,2.8900018601005574E-5
2777,2.8895098546680717E-5
2778,2.8893698711266446E-5
2779,2.8892423482487847E-5
2780,2.8890502033359206E-5
2781,2.8887943224516287E-5
2782,2.8884922968375356E-5
2783,2.8881605739353916E-5
2784,2.887810888547668E-5
2785,2.8874507661985713E-5
2786,2.8870847748988206E-5
2787,2.8867155998271423E-5
2788,2.8863447878600582E-5
2789,-6.143065564974191E-5
2790,1.921993942868642E-5
2791,2.782813646217809E-5
2792,2.8739676275055552E-5
2793,2.8833186865440283E-5
2794,2.88398044304292E-5
2795,2.8837195145543447E-5
2796,2.8833608824870808E-5
2797,2.8829921817125245E-5
2798,2.882622723341445E-5
2799,2.8822534973142848E-5
2800,2.8818846088267472E-5
2801,2.8815160686369E-5
2802,1.245519095291035E-5
2803,1.923684576470231E-5
2804,2.320537845801561E-5
2805,2.5525427453762203E-5
2806,2.6880577721716688E-5
2807,2.767130611828061E-5
2808,2.813199715606232E-5
2809,2.8399747118392103E-5
2810,2.855471864512741E-5
2811,2.8643774595675945E-5
2812,2.8694307463148732E-5
2813,2.8722327607969812E-5
2814,2.8737192308504885E-5
2815,-5.7400937473274796E-5
2816,-2.985192493031391E-5
2817,-1.1106894133106336E-5
2818,1.6438638856521487E-6
2819,1.0355793557526487E-5
2820,1.625068055047251E-5
2821,2.025740170856289E-5
2822,2.2980153161634895E-5
2823,2.482996037321951E-5
2824,2.6086308819567084E-5
2825,2.6939218553078796E-5
2826,2.75178732009285E-5
2827,2.7910093217121453E-5
2828,2.817557833284251E-5
2829,2.9887444874467062E-5
2830,2.916344861749881E-5
2831,2.8864297051917257E-5
2832,2.874766353821577E-5
2833,2.8706778196893687E-5
2834,2.869558135696581E-5
2835,2.8694775493770677E-5
2836,2.869664629791251E-5
2837,2.8974721218544316E-5
2838,2.8975171750297194E-5
2839,2.8975051994621156E-5
2840,2.897404206947179E-5
2841,2.897234925064553E-5
2842,2.8970157977580807E-5
2843,2.8967613115999694E-5
2844,2.896482186809078E-5
2845,2.896186101639553E-5
2846,2.8958784508372672E-5
2847,2.8955629802780043E-5
2848,2.8952422716738725E-5
2849,2.894918095931384E-5
2850,2.894591664050419E-5
2851,2.8942638024767162E-5
2852,2.893935074457926E-5
2853,2.893605863509614E-5
2854,2.8932764305928212E-5
2855,2.892946953182013E-5
2856,2.89261755191452E-5
2857,2.8922883087490854E-5
2858,2.891959279330106E-5
2859,2.8916305014025453E-5
2860,3.739204906192189E-5
2861,3.2003747555970324E-5
2862,3.0034018355228837E-5
2863,2.9313326865196316E-5
2864,2.9048424124796732E-5
2865,2.8949756808454488E-5
2866,2.891170837502839E-5
2867,2.889576474049941E-5
2868,2.888788276171854E-5
2869,2.888294216993934E-5
2870,2.8879076092859467E-5
2871,2.8875603865081807E-5
2872,2.887227731498681E-5
2873,2.88690059582764E-5
2874,2.8865756803183156E-5
2875,2.8862517819486138E-5
2876,8.54482735429442E-5
2877,7.131804662935277E-5
2878,6.071232480060355E-5
2879,5.2752179289643366E-5
2880,4.677820741426084E-5
2881,4.229504258029078E-5
2882,3.893068716526334E-5
2883,3.640586633609615E-5
2884,3.451096039912518E-5
2885,3.308865665196911E-5
2886,3.202091107597912E-5
2887,3.121915391685136E-5
2888,3.061693475543463E-5
2889,3.0164400968708697E-5
2890,2.982415341070269E-5
2891,2.956813627411549E-5
2892,2.937530332990401E-5
2893,2.9229866890611603E-5
2894,2.911998408098508E-5
2895,2.903677125035337E-5
2896,2.8973564591371947E-5
2897,5.047180509831818E-5
2898,3.557342050536748E-5
2899,3.0930531461080565E-5
2900,2.947838430090193E-5
2901,2.9018101344753714E-5
2902,2.886712600446591E-5
2903,2.0258344837862327E-5
2904,2.2032906720640785E-5
2905,2.344148282068375E-5
2906,2.4555886370108043E-5
2907,2.543632915493744E-5
2908,2.613141002320522E-5
2909,2.667986912233964E-5
2910,2.711243398057315E-5
2911,2.7453425440719956E-5
2912,2.7722075075428377E-5
2913,1.457394219554638E-4
2914,1.0227781860656053E-4
2915,1.275557142501491E-4
2916,1.043415235569628E-4
2917,8.818912239952115E-5
2918,7.665878874080056E-5
2919,6.819463943484733E-5
2920,6.179880489088378E-5
2921,5.682710913599055E-5
2922,5.2859999201186265E-5
2923,4.9620988968407366E-5
2924,4.692509169936584E-5
2925,4.464617689580412E-5
2926,4.2696270448313774E-5
2927,4.1012394914717884E-5
2928,3.954817317223283E-5
2929,3.82684443490253E-5
2930,3.714578757531621E-5
2931,3.615825670415372E-5
2932,8.800558877146863E-5
2933,8.117864114856154E-5
2934,7.513746140643377E-5
2935,6.97900983173167E-5
2936,6.505677486857909E-5
2937,6.086694071719012E-5
2938,5.71581780565676E-5
2939,5.38752486642864E-5
2940,5.096925952560253E-5
2941,4.839692953174095E-5
2942,4.611994331156132E-5
2943,4.410438080836597E-5
2944,4.2320213101947914E-5
2945,4.074085641738648E-5
2946,-5.790725165204975E-5
2947,1.9465051585417074E-5
2948,3.343943359264475E-5
2949,3.535390593285424E-5
2950,3.504739539521345E-5
2951,3.4393102863728644E-5
2952,3.37405321191895E-5
2953,3.314869362752018E-5
2954,3.2621928929352756E-5
2955,3.21549201957709E-5
2956,3.174120865181186E-5
2957,1.207694284279259E-6
2958,2.518328010443394E-5
2959,2.9623549246356323E-5
2960,3.0285392700081253E-5
2961,3.0237280421330696E-5
2962,3.007165584696781E-5
2963,2.9900986707349478E-5
2964,2.9745017938484452E-5
2965,8.210390636765943E-5
2966,5.014577136224904E-5
2967,3.7499024640170005E-5
2968,3.2469282458554915E-5
2969,3.0443064848536676E-5
2970,2.96034734020854E-5
2971,1.4715219727247044E-4
2972,1.0330112373639645E-4
2973,7.569903816557612E-5
2974,5.831582867187974E-5
2975,4.7363025268632713E-5
2976,4.045795004144105E-5
2977,3.610148213488789E-5
2978,3.335015905104783E-5
2979,3.161009905811976E-5
2980,3.05074069094842E-5
2981,2.9790037038550644E-5
2982,-1.397208305523139E-6
2983,2.3221786428257914E-5
2984,2.7764281040306885E-5
2985,2.854122676707725E-5
2986,2.863157018868463E-5
2987,2.860974680975985E-5
2988,2.857835012424529E-5
2989,2.8552735920225377E-5
2990,-6.297998164808162E-5
2991,6.326587508184066E-6
2992,6.626807170091673E-5
2993,6.566438159100765E-5
2994,6.248564002216581E-5
2995,5.900977998699279E-5
2996,5.5753665671800945E-5
2997,5.2811045310965286E-5
2998,5.017659244899589E-5
2999,4.782400466004768E-5
3000,4.572458731647308E-5
3001,4.464571881375026E-5
3002,4.292511752331401E-5
3003,4.138842412226429E-5
3004,4.0015201370976625E-5
3005,3.878796886532372E-5
3006,3.769111449003897E-5
3007,3.671069611565665E-5
3008,3.5834263678594105E-5
3009,3.5050699961255235E-5
3010,3.4350078221281376E-5
3011,3.372353492884191E-5
3012,3.31631560315183E-5
3013,3.266187532522308E-5
3014,3.2213383655674875E-5
3015,3.1812047806941314E-5
3016,3.145283805231297E-5
3017,3.1131263449506016E-5
3018,3.084331405807534E-5
3019,3.058540934303243E-5
3020,3.035435210596113E-5
3021,-7.905996819254621E-5
3022,-3.7278827285775972E-6
3023,1.942317460683501E-5
3024,2.6454506702939922E-5
3025,2.852994355457104E-5
3026,2.9089305319765007E-5
3027,2.91903330123766E-5
3028,2.9157571533113688E-5
3029,2.9090085899944067E-5
3030,2.9017667039513797E-5
3031,2.894887207369656E-5
3032,2.8885792177260193E-5
3033,2.882858751147762E-5
3034,2.877687572289129E-5
3035,2.873015344933748E-5
3036,7.648743965803303E-5
3037,7.093002519052421E-5
3038,6.601337230642213E-5
3039,6.166262719402514E-5
3040,1.2955590347110978E-4
3041,1.0734331883644786E-4
3042,3.4937780414416394E-6
3043,6.726479407230429E-5
3044,6.635260004280252E-5
3045,5.974656496283213E-5
3046,5.3914671770390724E-5
3047,4.9265494522681583E-5
3048,4.558732621696537E-5
3049,4.2660957207139216E-5
3050,4.03145236917534E-5
3051,3.8417592802957596E-5
3052,3.687134699532874E-5
3053,3.560066962464685E-5
3054,3.4548196160217344E-5
3055,3.366988578808659E-5
3056,3.293172651920755E-5
3057,3.230728089671852E-5
3058,3.177585485640224E-5
3059,3.132112879813658E-5
3060,3.093013178587068E-5
3061,3.059247074819085E-5
3062,3.0299749434154907E-5
3063,3.0045128794403332E-5
3064,2.9822992963198736E-5
3065,2.9628694264565096E-5
3066,2.945835750607585E-5
3067,2.9308728885740465E-5
3068,2.9177058585213092E-5
3069,2.906100889914742E-5
3070,2.8958581809217753E-5
3071,2.886806143918359E-5
3072,2.878796796254545E-5
3073,2.8717020378888125E-5
3074,2.8654106204334004E-5
3075,2.859825659136257E-5
3076,2.85486257447797E-5
3077,2.8504473764312673E-5
3078,2.846515224269502E-5
3079,2.8430092097877997E-5
3080,2.839879323151991E-5
3081,2.8370815692323068E-5
3082,2.834577208890985E-5
3083,2.832332104780534E-5
3084,2.8303161551481048E-5
3085,2.8285028022113453E-5
3086,2.82686860408101E-5
3087,2.825392861111932E-5
3088,2.824057289084206E-5
3089,2.822845732838178E-5
3090,2.82174391497752E-5
3091,2.820739215063937E-5
3092,2.8198204753938878E-5
3093,2.8189778300011445E-5
3094,2.8182025539918347E-5
3095,2.8174869307082178E-5
3096,2.8168241345475735E-5
3097,2.8162081275436853E-5
3098,2.8156335680593307E-5
3099,2.815095730145294E-5
3100,2.8145904323003348E-5
3101,2.8141139745216647E-5
3102,2.8136630826702903E-5
3103,2.8132348592931184E-5
3104,2.8128267401464004E-5
3105,2.8124364557549418E-5
3106,2.812061997420377E-5
3107,2.898959770317579E-5
3108,2.892983242826444E-5
3109,2.8874323034725696E-5
3110,-5.253061793213909E-5
3111,1.9057369991309506E-5
3112,2.757483810865909E-5
3113,2.8546668726129732E-5
3114,2.8626385043780046E-5
3115,2.860262374861154E-5
3116,2.8568613624754926E-5
3117,2.853525991192792E-5
3118,2.8503732081453867E-5
3119,2.847405530699571E-5
3120,-1.2108568009795442E-5
3121,2.446468985369095E-5
3122,2.8009704562211913E-5
3123,2.8333016744426563E-5
3124,2.8344684401655664E-5
3125,2.832722772085346E-5
3126,2.8307995670459785E-5
3127,-1.3702388254883737E-6
3128,2.717401774192681E-5
3129,2.8214440292268795E-5
3130,2.823829238415633E-5
3131,2.8225050842119816E-5
3132,2.8211181742509708E-5
3133,2.8197996616343408E-5
3134,2.8962246481045462E-5
3135,2.8900470204157014E-5
3136,2.8843012960134964E-5
3137,2.8789051588886932E-5
3138,2.873836476780467E-5
3139,2.8690745139878915E-5
3140,2.864599843938631E-5
3141,-5.860971267930972E-5
3142,2.3829435258046577E-5
3143,2.8270041211168903E-5
3144,2.8478772840683872E-5
3145,2.8459148405852077E-5
3146,2.8428921314321508E-5
3147,2.8399828043099745E-5
3148,2.8372398948814768E-5
3149,2.834656130179983E-5
3150,2.8322215983635617E-5
3151,2.8299268471125083E-5
3152,2.8277630141841183E-5
3153,2.8257217988121644E-5
3154,2.8237954266851964E-5
3155,2.8219766166782882E-5
3156,2.8202585496526142E-5
3157,2.0136481905534122E-5
3158,2.4052814518528948E-5
3159,2.6050933019454255E-5
3160,2.706617431796161E-5
3161,2.757892491449724E-5
3162,2.7835148634968977E-5
3163,2.7960604647185273E-5
3164,2.8019539933786314E-5
3165,2.80447570417333E-5
3166,2.8052993499180986E-5
3167,2.805278192917515E-5
3168,2.8048465503857683E-5
3169,2.8042248826396414E-5
3170,2.8035245266398132E-5
3171,2.8028011750277983E-5
3172,2.802082180304714E-5
3173,2.8013804927580987E-5
3174,2.8007017732266E-5
3175,2.8000480209529706E-5
3176,2.7994194221938994E-5
3177,2.798815290547869E-5
3178,2.7982345437247147E-5
3179,2.7976759438293628E-5
3180,8.044225724166268E-5
3181,7.310016504809855E-5
3182,6.678440343760665E-5
3183,6.135043122132026E-5
3184,5.667523359794578E-5
3185,5.2652918119155114E-5
3186,4.9163137241518446E-5
3187,9.389446324032837E-5
3188,8.584164528351566E-5
3189,-1.1834182868532543E-5
3190,-6.162478913942596E-5
3191,2.9262081416162537E-5
3192,5.1628718681712735E-5
3193,5.515016067613257E-5
3194,5.364921145180562E-5
3195,5.104306769764269E-5
3196,4.838810986263222E-5
3197,4.595183785148287E-5
3198,4.3781850581708515E-5
3199,4.1866752542635204E-5
3200,4.0181414112583885E-5
3201,3.869947845565368E-5
3202,3.739659718830213E-5
3203,3.6251063278485034E-5
3204,3.524373642811312E-5
3205,3.4357797753031586E-5
3206,3.3578483408491245E-5
3207,3.289283656756233E-5
3208,3.228948600985991E-5
3209,3.175845102251868E-5
3210,3.129097019286687E-5
3211,3.087935135532492E-5
3212,3.051684012038908E-5
3213,3.0197504685367515E-5
3214,2.9916134900746345E-5
3215,2.9668153816256588E-5
3216,2.9449540152396114E-5
3217,2.925676033776074E-5
3218,2.908670892285449E-5
3219,2.8936656329965137E-5
3220,2.8804203028868447E-5
3221,2.8687239341911174E-5
3222,2.858391018149399E-5
3223,2.8492584109935873E-5
3224,2.8411826187735765E-5
3225,2.8340374142734477E-5
3226,2.827711745082622E-5
3227,2.822107896972937E-5
3228,2.81713988118175E-5
3229,2.0166014809644494E-5
3230,2.401448775381391E-5
3231,2.597011936853523E-5
3232,2.6956971507020245E-5
3233,2.744955119716563E-5
3234,2.7690703061445207E-5
3235,2.7804483115459913E-5
3236,2.7854166662018758E-5
3237,2.7871967803146523E-5
3238,2.7874241334372968E-5
3239,5.852570695036162E-5
3240,3.8955730661718245E-5
3241,3.186739585626457E-5
3242,2.9280910974486934E-5
3243,2.834754494472954E-5
3244,2.800478816649487E-5
3245,2.7875986926554532E-5
3246,2.7824998538430276E-5
3247,2.780250874671544E-5
3248,2.7790632441765865E-5
3249,2.7782863050263487E-5
3250,2.777681555436426E-5
3251,2.777159982433366E-5
3252,2.7766869731700835E-5
3253,2.776247873990834E-5
3254,2.775835498690904E-5
3255,8.016755918141166E-5
3256,4.913601512589512E-5
3257,-4.487375726407177E-5
3258,2.8857340777698207E-5
3259,2.9115569032922532E-5
3260,2.8324244277960722E-5
3261,2.7973589642041998E-5
3262,2.7828292867831723E-5
3263,2.7767441281296992E-5
3264,2.7741041462811565E-5
3265,2.772870737660886E-5
3266,2.772213252446164E-5
3267,2.7717930754196137E-5
3268,1.1899231608312948E-5
3269,1.8425371068922402E-5
3270,2.2258630803048674E-5
3271,2.450787883649456E-5
3272,2.5826645666042885E-5
3273,2.6599240212849846E-5
3274,2.7051388323139536E-5
3275,-5.0077046280941395E-5
3276,9.869109300298372E-6
3277,2.3563201301449117E-5
3278,2.6703702475462116E-5
3279,2.7433982093288295E-5
3280,2.7609270502297068E-5
3281,2.765394138037681E-5
3282,2.7666233420491268E-5
3283,2.7669574546221426E-5
3284,2.7669946733957013E-5
3285,2.7669097589765708E-5
3286,2.7667652295015356E-5
3287,2.7665886616667915E-5
3288,2.7663941516078892E-5
3289,-1.1574350723177317E-5
3290,4.19201111991695E-6
3291,1.362781442949765E-5
3292,1.9270222812116488E-5
3293,2.2642310426571832E-5
3294,2.4656649463688635E-5
3295,2.5859366264503116E-5
3296,-6.202933419403337E-5
3297,1.7975673908927272E-5
3298,2.6342114640278E-5
3299,2.731810496491602E-5
3300,2.74914673344036E-5
3301,2.755261722701485E-5
3302,2.7584061700862537E-5
3303,2.9316946597479475E-6
3304,2.573100069581377E-5
3305,2.747182335083105E-5
3306,2.7606877962702996E-5
3307,2.7617439617991207E-5
3308,3.383556075367904E-5
3309,7.495357591821293E-5
3310,4.481254424153948E-5
3311,3.465696047464124E-5
3312,3.1024761915439384E-5
3313,8.423507443101221E-5
3314,4.482458657516377E-5
3315,3.315065429596788E-5
3316,2.961611578866625E-5
3317,-1.2153837264341276E-5
3318,3.983762994911362E-6
3319,1.3623854390871772E-5
3320,1.934876742015049E-5
3321,2.27368176306006E-5
3322,2.4737008964124203E-5
3323,2.591529987354786E-5
3324,-6.092358230485432E-5
3325,2.226424329089434E-5
3326,2.6992626296874674E-5
3327,2.737420986976573E-5
3328,2.746641142135851E-5
3329,2.751186050072548E-5
3330,2.7536668162634255E-5
3331,2.7549836864655454E-5
3332,2.755629729567654E-5
3333,2.7558910468038757E-5
3334,2.7559339405466475E-5
3335,2.7558546066545032E-5
3336,3.369498629528796E-6
3337,2.6596511825052885E-5
3338,2.751484910097931E-5
3339,2.754969697260397E-5
3340,2.754906850492584E-5
3341,2.7547012829470917E-5
3342,2.754490835885535E-5
3343,2.7542814952934568E-5
3344,2.7540735979754585E-5
3345,2.7538670855299347E-5
3346,2.753661815648405E-5
3347,2.7534576262581565E-5
3348,2.7532543628117938E-5
3349,2.753051889591193E-5
3350,7.0036561516277355E-6
3351,2.4291858799229124E-5
3352,2.7015313240789906E-5
3353,2.7442190859965472E-5
3354,2.7507663864067264E-5
3355,2.7516283837881278E-5
3356,2.7515962965095362E-5
3357,2.7514238285764216E-5
3358,2.7512295342763995E-5
3359,2.7510320541457122E-5
3360,2.7508343133105583E-5
3361,2.750636766389217E-5
3362,2.750439480673089E-5
3363,2.7502424635224754E-5
3364,2.7500457136288517E-5
3365,-1.1189901103980239E-5
3366,1.9881462055091052E-5
3367,-1.4223070218846616E-5
3368,3.3624814282140803E-6
3369,1.3311948325297494E-5
3370,1.911373258565346E-5
3371,2.253152811096971E-5
3372,2.4551380765327243E-5
3373,2.5746019292558996E-5
3374,2.645248707022623E-5
3375,2.6869979532986993E-5
3376,2.711638075674638E-5
3377,2.726148205863091E-5
3378,2.73466062262171E-5
3379,2.7396220335381684E-5
3380,2.7424811076498448E-5
3381,2.7440955727598405E-5
3382,2.744973264932868E-5
3383,2.7454148555639946E-5
3384,2.7455983593303E-5
3385,2.7456291700218995E-5
3386,2.7455696855369826E-5
3387,-4.420529668975094E-5
3388,-2.2474305339560407E-5
3389,2.1876738831325454E-5
3390,2.643515191186805E-5
3391,2.722406342855426E-5
3392,2.7394773638006832E-5
3393,2.7432928967577824E-5
3394,2.7440464567154113E-5
3395,-5.7604458898300476E-5
3396,2.3039781755097838E-5
3397,2.7211136802054918E-5
3398,2.8200516243600563E-5
3399,2.8160074790527512E-5
3400,2.8112821400540292E-5
3401,2.8067927589431993E-5
3402,2.8025727928066017E-5
3403,2.7986078084166746E-5
3404,2.7948818938930403E-5
3405,2.791380006853061E-5
3406,2.7880880399800118E-5
3407,2.7849927700371808E-5
3408,2.7820818036165206E-5
3409,2.7793435256841474E-5
3410,2.776767051171179E-5
3411,2.7743421794905442E-5
3412,2.772059351826477E-5
3413,2.769909611041206E-5
3414,2.767884564047593E-5
3415,2.7659763465026032E-5
3416,2.764177589683488E-5
3417,2.7624813894157025E-5
3418,2.760881276928705E-5
3419,-3.651539819241519E-5
3420,1.9305746735608216E-5
3421,2.6502892062054187E-5
3422,2.741621864108952E-5
3423,2.819626362606589E-5
3424,2.7827178345779103E-5
3425,2.7651451875764217E-5
3426,2.7567166155684198E-5
3427,2.752451872649673E-5
3428,2.7500712383492302E-5
3429,1.6640988967191394E-5
3430,2.5694037734001628E-5
3431,-6.045379626693853E-5
3432,2.264888151296552E-5
3433,-1.4513023904481011E-5
3434,2.9989161722649646E-6
3435,1.3129040483161529E-5
3436,1.9053718534002248E-5
3437,2.2520626689678153E-5
3438,2.454829235563823E-5
3439,2.573325323252057E-5
3440,2.642491077594204E-5
3441,-5.459571208223361E-5
3442,-6.387892304557265E-5
3443,1.6969822788298322E-5
3444,2.6117002017348976E-5
3445,2.7186050137105395E-5
3446,2.7326652503206762E-5
3447,2.7352476474031764E-5
3448,2.7359854007687234E-5
3449,2.736203642140573E-5
3450,2.7361858448901185E-5
3451,2.7360414172805012E-5
3452,2.7358276953854532E-5
3453,2.7355772536148735E-5
3454,2.7353088420505706E-5
3455,2.7350332089871767E-5
3456,2.7347564416595527E-5
3457,2.7344819130774777E-5
3458,2.7342114197988912E-5
3459,2.7339458469882213E-5
3460,2.7336855569369915E-5
3461,2.7334306157864952E-5
3462,2.733180925596745E-5
3463,2.7329363010565603E-5
3464,2.7326965138306652E-5
3465,2.7324613180004715E-5
3466,7.0117695037916E-5
3467,4.105951727720233E-5
3468,3.172972521097714E-5
3469,1.1718387073506853E-4
3470,1.0600456495989699E-4
3471,8.108592160741912E-5
3472,6.438735297947871E-5
3473,5.3054608909729364E-5
3474,4.528637702932786E-5
3475,3.99183340848584E-5
3476,3.618433661270672E-5
3477,3.357291381541389E-5
3478,3.173848533077973E-5
3479,3.0445186813779216E-5
3480,2.9530665344254802E-5
3481,2.8882373527419684E-5
3482,2.8421831190246244E-5
3483,2.809404910830961E-5
3484,2.786034607831745E-5
3485,2.769342598182901E-5
3486,2.7573977590334216E-5
3487,1.1599098544798381E-4
3488,9.067776863983726E-5
3489,7.258082793948817E-5
3490,5.964477443453434E-5
3491,5.039938008267276E-5
3492,4.379242757581236E-5
3493,3.907126762989495E-5
3494,3.5697738072827337E-5
3495,3.3287145651697356E-5
3496,3.1564554898324594E-5
3497,3.033350046821842E-5
3498,2.9453604901070725E-5
3499,2.8824573637617883E-5
3500,2.837475361805208E-5
3501,2.8052955944157225E-5
3502,2.78226122953973E-5
3503,2.765759951296534E-5
3504,2.753925637130589E-5
3505,2.7454252256408082E-5
3506,2.7393064537348407E-5
3507,2.7348890823740525E-5
3508,2.7316871915740035E-5
3509,7.13476228188463E-5
3510,1.5317052428574966E-4
3511,1.0936914544519909E-4
3512,8.183527540249155E-5
3513,6.401119297113208E-5
3514,5.222338604468762E-5
3515,4.431070087015179E-5
3516,-6.109196156573154E-5
3517,1.627070683882581E-5
3518,2.9174955264089397E-5
3519,3.036650571961491E-5
3520,2.972982151357906E-5
3521,2.9014783062271473E-5
3522,2.8468960847854053E-5
3523,2.8081971360541418E-5
3524,6.993022304666794E-5
3525,4.361323393048928E-5
3526,3.356343864147986E-5
3527,2.970817353864732E-5
3528,-6.146912821726518E-5
3529,5.798735867489075E-6
3530,2.2077681879610063E-5
3531,2.5988059670160386E-5
3532,2.691865114774615E-5
3533,2.7133606446610753E-5
3534,2.717891103711603E-5
3535,2.7185226646177125E-5
3536,2.718333626381313E-5
3537,2.718022082242469E-5
3538,2.7177297943783354E-5
3539,2.7174745161684203E-5
3540,2.7172500135277932E-5
3541,2.717047862213496E-5
3542,2.716861386511286E-5
3543,2.7166858219903442E-5
3544,2.7165178613626217E-5
3545,2.7163552241215116E-5
3546,2.7161963389438075E-5
3547,2.7711166630573952E-5
3548,2.770802021370315E-5
3549,2.770553154074006E-5
3550,2.7703054986222802E-5
3551,2.7700588090198144E-5
3552,3.472708427836693E-5
3553,3.02562920693938E-5
3554,2.8625129016211656E-5
3555,1.9665020643186276E-5
3556,-5.917632687626806E-5
3557,2.019079949135117E-5
3558,2.3499055460022547E-5
3559,2.8216223527686167E-5
3560,2.8035104456412583E-5
3561,2.7907173775302052E-5
3562,2.7817543003179023E-5
3563,2.7755172325004534E-5
3564,2.7712177488372356E-5
3565,2.7682894816994464E-5
3566,8.042930642541481E-5
3567,4.925037707441356E-5
3568,3.647318336657037E-5
3569,3.124509777551702E-5
3570,2.910712433326627E-5
3571,2.823290396345276E-5
3572,2.787534720178377E-5
3573,2.772898045968161E-5
3574,2.7668900681871452E-5
3575,2.7644024836036803E-5
3576,2.7633453191233128E-5
3577,2.762863256180517E-5
3578,2.7626063913422365E-5
3579,2.7624319496526253E-5
3580,2.762282168222965E-5
3581,2.7621342303978963E-5
3582,2.7619796924368E-5
3583,2.76181600023617E-5
3584,2.7616429745556518E-5
3585,6.786776555702514E-5
3586,4.57462013847186E-5
3587,3.577890680695869E-5
3588,3.128800349366499E-5
3589,2.9264117737873826E-5
3590,2.835141196151036E-5
3591,2.7939160908797684E-5
3592,2.775229515103294E-5
3593,5.419919213518905E-5
3594,3.5423492632349515E-5
3595,2.9894593879998112E-5
3596,2.8268136424652107E-5
3597,2.7788477040812362E-5
3598,2.7645752205973867E-5
3599,2.7602096219511255E-5
3600,-6.899315581118125E-5
3601,-3.5392727469381795E-5
3602,-1.3472791143579189E-5
3603,8.207325473271845E-7
3604,1.0138160596156121E-5
3605,1.6210432934691158E-5
3606,2.0167063596782824E-5
3607,-1.913690882001021E-5
3608,-9.584331362145864E-8
3609,1.1167473793676128E-5
3610,1.783272683228503E-5
3611,2.1779675177100443E-5
3612,2.411893011029039E-5
3613,2.5506644479345273E-5
3614,2.6330632209748467E-5
3615,2.682026829306896E-5
3616,2.7111342156420728E-5
3617,-8.312480771473411E-5
3618,-5.2965249119968064E-6
3619,1.7777761817966237E-5
3620,2.4623297488699058E-5
3621,2.6658608824848722E-5
3622,2.8413468522116686E-5
3623,2.859348424299611E-5
3624,2.8647267416885716E-5
3625,-6.266579411265859E-5
3626,6.312498628519213E-6
3627,2.320695216668324E-5
3628,2.7331134905902414E-5
3629,2.833550210255174E-5
3630,2.8578309151952603E-5
3631,2.863522070398798E-5
3632,2.8646737363664606E-5
3633,2.864715745484262E-5
3634,2.8644859028952788E-5
3635,2.8641891912966788E-5
3636,2.8638759682390463E-5
3637,2.8635587320009768E-5
3638,2.8632406632114658E-5
3639,2.862922619652872E-5
3640,2.8626048617261462E-5
3641,2.8622874850050745E-5
3642,2.8619705329276838E-5
3643,2.861654028738588E-5
3644,2.8613379860572483E-5
3645,2.8610224131932027E-5
3646,2.8607073152890682E-5
3647,2.85901154649146E-5
3648,2.858629164267868E-5
3649,2.858315938554796E-5
3650,7.181801293961877E-5
3651,4.3002295198835976E-5
3652,3.3383609972612E-5
3653,3.0172985266709926E-5
3654,-1.1401334834222558E-5
3655,4.7797060373808005E-6
3656,1.4447952327419361E-5
3657,-4.701346412979567E-5
3658,1.4194298219731968E-5
3659,2.4307013002835373E-5
3660,2.6629550689884663E-5
3661,2.7491220213143217E-5
3662,2.792819976435936E-5
3663,2.817533412600016E-5
3664,2.8318779406045924E-5
3665,2.8402124967635202E-5
3666,2.8450114979259973E-5
3667,2.8477233276236146E-5
3668,2.8492020986606588E-5
3669,2.8499523549110572E-5
3670,2.850272257688755E-5
3671,2.8503380195973586E-5
3672,3.9441903989709864E-6
3673,2.7515600279938515E-5
3674,2.8457815746266257E-5
3675,2.8493577415939257E-5
3676,2.8492400731501887E-5
3677,2.8489628334441004E-5
3678,2.848673607644378E-5
3679,2.8483808269748317E-5
3680,2.8480862757425914E-5
3681,2.8477908784991073E-5
3682,2.8474951762682977E-5
3683,2.8471994884799813E-5
3684,2.846904003816348E-5
3685,2.8466088337022337E-5
3686,2.8463140439078385E-5
3687,2.846019673224212E-5
3688,2.8457257444995777E-5
3689,2.8454322711611823E-5
3690,2.8451392610693206E-5
