name,stra.1,stra.15,stra.20,stra.33,stra.65,stra.69,stra.71,stra.100,stra.129,stra.131,stra.135,stra.138,stra.165,stra.195,stra.197,stra.205,stra.229,stra.233,stra.237,stra.257,
109,0.167845,0.000989559,3.71815e-103,0.123261,0.126764,0.0201302,0.0207004,2.35889e-33,0.116616,0.000177515,3.78141e-05,2.59925e-33,0.00190307,9.14091e-05,0.0155701,0.000639786,0.0361848,0.00309571,0.0103595,0.00042045,
110,0.169139,0.00097245,5.20517e-104,0.123925,0.127357,0.020001,0.0208353,1.21735e-33,0.116731,0.000173,3.54248e-05,1.30204e-33,0.00185786,8.76481e-05,0.015532,0.000623733,0.0364929,0.00304593,0.0104107,0.000410434,
111,0.170437,0.000955504,7.32805e-105,0.124591,0.12795,0.0198731,0.0209695,6.28388e-34,0.116839,0.000168649,3.31811e-05,6.52278e-34,0.00181344,8.40575e-05,0.0154958,0.000608095,0.0367895,0.00299655,0.0104558,0.000400632,
112,0.171758,0.000937531,1.04216e-105,0.125255,0.128559,0.0197406,0.0210771,3.23899e-34,0.116954,0.000164393,3.10438e-05,3.27161e-34,0.00176853,8.05707e-05,0.0154547,0.000592464,0.0370175,0.00294487,0.010477,0.000391083,
113,0.17309,0.000920817,1.48304e-106,0.125939,0.129172,0.0196174,0.0212061,1.67193e-34,0.117067,0.000160348,2.90683e-05,1.63951e-34,0.00172588,7.7297e-05,0.0154233,0.000577691,0.0372879,0.00289651,0.010509,0.000381723,
114,0.1744,0.000904272,2.11906e-107,0.126607,0.129766,0.0194938,0.0213336,8.63152e-35,0.117157,0.000156427,2.72141e-05,8.21395e-35,0.00168399,7.4165e-05,0.0153925,0.000563287,0.0375492,0.00284861,0.0105359,0.000372567,
115,0.175709,0.000887874,3.04156e-108,0.127273,0.130357,0.0193713,0.021459,4.45639e-35,0.117237,0.000152636,2.54744e-05,4.11502e-35,0.0016429,7.11702e-05,0.0153632,0.000549263,0.0377993,0.00280119,0.010557,0.000363618,
116,0.177019,0.000871615,4.38483e-109,0.127939,0.130946,0.01925,0.021582,2.30083e-35,0.11731,0.000148967,2.38422e-05,2.06149e-35,0.00160263,6.83059e-05,0.0153355,0.000535614,0.0380379,0.00275428,0.0105722,0.000354873,
117,0.178342,0.000854589,6.35258e-110,0.128612,0.131547,0.019113,0.0216833,1.18709e-35,0.117384,0.000145396,2.22913e-05,1.03185e-35,0.00156157,6.55479e-05,0.0152952,0.00052156,0.0381999,0.00270387,0.0105606,0.000346202,
118,0.179694,0.000838534,9.23059e-111,0.129304,0.132163,0.018995,0.0217984,6.12704e-36,0.11747,0.00014197,2.0857e-05,5.16852e-36,0.00152303,6.29319e-05,0.0152709,0.000508621,0.0384092,0.0026579,0.0105625,0.000337847,
119,0.181016,0.000822605,1.34566e-111,0.129975,0.132755,0.0188779,0.0219089,3.16167e-36,0.11753,0.000138627,1.95117e-05,2.58856e-36,0.00148532,6.04196e-05,0.0152479,0.000496079,0.0386114,0.00261273,0.0105607,0.000329714,
120,0.182334,0.000806803,1.96836e-112,0.13064,0.13334,0.0187621,0.0220152,1.63116e-36,0.117579,0.000135378,1.82505e-05,1.29629e-36,0.00144844,5.80123e-05,0.0152264,0.00048389,0.0388031,0.00256819,0.0105541,0.000321781,
121,0.183651,0.000791128,2.88852e-113,0.131303,0.133923,0.0186477,0.0221173,8.41365e-37,0.117622,0.000132223,1.70685e-05,6.49074e-37,0.00141237,5.57064e-05,0.0152064,0.000472041,0.0389839,0.00252425,0.0105425,0.000314043,
122,0.184968,0.00077558,4.25166e-114,0.131966,0.134504,0.0185346,0.0222148,4.3387e-37,0.117658,0.000129158,1.59608e-05,3.24956e-37,0.00137711,5.34971e-05,0.0151878,0.000460522,0.0391537,0.00248093,0.0105259,0.000306495,
123,0.186285,0.000760158,6.27574e-115,0.132627,0.135083,0.0184228,0.0223073,2.23669e-37,0.117689,0.000126178,1.49229e-05,1.62662e-37,0.00134266,5.13799e-05,0.0151707,0.000449326,0.0393127,0.00243824,0.0105047,0.000299135,
124,0.187602,0.000744862,9.28763e-116,0.133287,0.13566,0.0183125,0.0223945,1.15267e-37,0.117713,0.000123279,1.39507e-05,8.14085e-38,0.00130901,4.93504e-05,0.015155,0.000438445,0.0394611,0.00239618,0.0104789,0.00029196,
125,0.188919,0.000729691,1.37782e-116,0.133946,0.136235,0.0182035,0.0224762,5.93798e-38,0.117733,0.000120458,1.30402e-05,4.07352e-38,0.00127616,4.74045e-05,0.0151408,0.000427873,0.0395989,0.00235477,0.0104487,0.000284968,
126,0.190057,0.000713808,2.05331e-117,0.134474,0.136672,0.0180739,0.0235303,3.05711e-38,0.117642,0.00011758,1.21746e-05,2.03784e-38,0.00124267,4.54757e-05,0.0151113,0.00041702,0.0396689,0.00231088,0.0103961,0.000278058,
127,0.191384,0.000698769,3.06884e-118,0.135135,0.137243,0.0179641,0.0235995,1.57467e-38,0.117664,0.00011489,1.13764e-05,1.02024e-38,0.00121126,4.36707e-05,0.0150983,0.000406898,0.0397682,0.00227005,0.0103501,0.00027133,
128,0.192709,0.000683849,4.59445e-119,0.135793,0.137812,0.0178557,0.0236612,8.10627e-39,0.117681,0.000112264,1.06291e-05,5.10655e-39,0.00118064,4.19387e-05,0.0150867,0.000397071,0.0398576,0.00222992,0.0103004,0.00026478,
129,0.194033,0.000669049,6.88894e-120,0.13645,0.138379,0.0177487,0.0237151,4.17053e-39,0.117693,0.0001097,9.92966e-06,2.55525e-39,0.0011508,4.02767e-05,0.0150762,0.000387532,0.0399372,0.00219049,0.0102472,0.000258407,
130,0.195344,0.000653813,1.03779e-120,0.137098,0.138935,0.0176339,0.0237467,2.14394e-39,0.117691,0.000107174,9.27146e-06,1.27813e-39,0.00112161,3.86683e-05,0.0150589,0.000377941,0.0399984,0.00215034,0.0101835,0.000252299,
131,0.196691,0.000639282,1.5609e-121,0.137771,0.139517,0.0175314,0.0237851,1.10166e-39,0.117711,0.000104739,8.66e-06,6.39251e-40,0.00109345,3.71415e-05,0.0150521,0.000368976,0.0400646,0.00211249,0.0101246,0.000246281,
132,0.198012,0.000624869,2.34863e-122,0.138425,0.140079,0.0174293,0.0238136,5.65616e-40,0.117711,0.000102346,8.08725e-06,3.19573e-40,0.0010659,3.56725e-05,0.0150457,0.000360274,0.040118,0.00207527,0.0100626,0.000240417,
133,0.199326,0.00061059,3.53648e-123,0.139074,0.140635,0.0173286,0.0238333,2.9018e-40,0.117705,0.000100004,7.55141e-06,1.59702e-40,0.00103906,3.42617e-05,0.0150404,0.000351831,0.0401624,0.00203875,0.00999802,0.000234712,
134,0.200635,0.000596452,5.32853e-124,0.139721,0.141187,0.0172294,0.023844,1.48758e-40,0.117693,9.77115e-05,7.05027e-06,7.97793e-41,0.00101293,3.2907e-05,0.0150363,0.000343642,0.0401988,0.00200294,0.00993106,0.000229167,
135,0.201941,0.000582459,8.03274e-125,0.140364,0.141737,0.0171318,0.0238457,7.61984e-41,0.117677,9.54681e-05,6.58167e-06,3.98388e-41,0.000987496,3.16063e-05,0.0150335,0.0003357,0.0402276,0.00196785,0.00986197,0.000223777,
136,0.203243,0.000568615,1.21137e-125,0.141005,0.142283,0.0170357,0.0238384,3.89991e-41,0.117656,9.32717e-05,6.14356e-06,1.98861e-41,0.000962754,3.03572e-05,0.0150318,0.000327998,0.0402491,0.00193347,0.00979095,0.000218538,
137,0.20454,0.000554927,1.82719e-126,0.141643,0.142826,0.0169412,0.0238218,1.99433e-41,0.117631,9.11209e-05,5.73401e-06,9.92238e-42,0.000938685,2.91577e-05,0.0150314,0.000320531,0.0402637,0.0018998,0.00971821,0.000213449,
138,0.205832,0.000541397,2.75629e-127,0.142278,0.143366,0.0168483,0.023796,1.01897e-41,0.117601,8.90143e-05,5.35123e-06,4.94877e-42,0.000915275,2.80058e-05,0.0150322,0.000313292,0.0402717,0.00186684,0.00964394,0.000208504,
139,0.207119,0.000528031,4.15764e-128,0.14291,0.143902,0.016757,0.023761,5.20158e-42,0.117566,8.69506e-05,4.9935e-06,2.46711e-42,0.000892508,2.68995e-05,0.0150342,0.000306274,0.0402735,0.00183457,0.00956832,0.0002037,
140,0.208181,0.000514455,6.19793e-129,0.143387,0.144282,0.0166495,0.0237012,2.6502e-42,0.117402,8.48419e-05,4.65527e-06,1.22677e-42,0.000869922,2.58146e-05,0.0150215,0.00127756,0.0402693,0.00180205,0.00949189,0.000199144,
141,0.209353,0.000500971,9.27858e-130,0.143942,0.14474,0.0165478,0.0236345,1.35127e-42,0.117297,8.2815e-05,4.34048e-06,6.11107e-43,0.000848415,2.47804e-05,0.0150134,0.00124861,0.0402824,0.00177028,0.0094147,0.000194689,
142,0.210684,0.000487997,1.39584e-130,0.14461,0.145297,0.0164596,0.0235785,6.89188e-43,0.117261,8.08724e-05,4.04594e-06,3.04017e-43,0.000827225,2.37964e-05,0.0150047,0.00121995,0.0402666,0.00173823,0.00933118,0.000190332,
143,0.211856,0.000474746,2.10562e-131,0.145167,0.145749,0.0163487,0.0234876,3.51355e-43,0.117182,7.89598e-05,3.77202e-06,1.51171e-43,0.000806619,2.28535e-05,0.0150041,0.00119172,0.0402467,0.00170605,0.00924037,0.00018599,
144,0.213173,0.000462215,3.16734e-132,0.145824,0.146304,0.0162566,0.0234101,1.78942e-43,0.117177,7.71418e-05,3.51949e-06,7.51737e-44,0.000787296,2.19651e-05,0.0150176,0.00116587,0.0402602,0.00167676,0.00916114,0.000181811,
145,0.21446,0.000449927,4.75316e-133,0.146461,0.14684,0.0161678,0.0233248,9.09934e-44,0.117149,7.53492e-05,3.28333e-06,3.73541e-44,0.000768447,2.1109e-05,0.0150306,0.001141,0.0402673,0.0016484,0.00908316,0.000177778,
146,0.215726,0.000437875,7.12018e-134,0.147085,0.147364,0.0160821,0.023232,4.6209e-44,0.117105,7.35861e-05,3.0626e-06,1.85493e-44,0.000750076,2.02849e-05,0.0150437,0.00111701,0.0402691,0.00162087,0.00900601,0.000173877,
147,0.216977,0.00042605,1.06501e-134,0.147699,0.147879,0.0159992,0.0231318,2.34376e-44,0.117048,7.18542e-05,2.85637e-06,9.20571e-45,0.000732182,1.94922e-05,0.0150571,0.00109385,0.0402661,0.00159409,0.00892948,0.0001701,
148,0.218214,0.000414448,1.59092e-135,0.148305,0.148386,0.0159189,0.0230243,1.1874e-44,0.116981,7.01547e-05,2.66374e-06,4.56604e-45,0.00071476,1.873e-05,0.015071,0.00107145,0.0402588,0.00156802,0.00885341,0.00016644,
149,0.21944,0.000403065,2.37373e-136,0.148904,0.148887,0.015841,0.0229095,6.0091e-45,0.116904,6.84878e-05,2.48386e-06,2.26351e-45,0.000697799,1.79974e-05,0.0150857,0.00104978,0.0402475,0.00154261,0.00877772,0.000162891,
150,0.220655,0.000391898,3.53774e-137,0.149498,0.149383,0.0157651,0.0227875,3.0378e-45,0.116819,6.68537e-05,2.31593e-06,1.12147e-45,0.000681291,1.72934e-05,0.0151011,0.0010288,0.0402326,0.00151783,0.00870236,0.000159447,
151,0.221859,0.000380947,5.27204e-138,0.150085,0.149873,0.0156913,0.0226584,1.53439e-45,0.116727,6.52525e-05,2.1592e-06,5.55434e-46,0.000665228,1.66172e-05,0.0151175,0.00100848,0.0402144,0.00149367,0.00862733,0.000156106,
152,0.223053,0.000370214,7.86353e-139,0.150667,0.150358,0.0156194,0.0225224,7.74493e-46,0.116628,6.36844e-05,2.01297e-06,2.7504e-46,0.000649601,1.59678e-05,0.0151348,0.000988798,0.0401932,0.00147008,0.00855266,0.000152862,
153,0.224238,0.000359698,1.17391e-139,0.151244,0.150838,0.0155493,0.0223798,3.90674e-46,0.116523,6.21488e-05,1.87656e-06,1.36168e-46,0.000634399,1.53442e-05,0.0151531,0.000969727,0.0401692,0.00144707,0.00847838,0.000149713,
154,0.225412,0.000349397,1.75398e-140,0.151816,0.151314,0.0154809,0.0222306,1.96938e-46,0.116412,6.06453e-05,1.74931e-06,6.74016e-47,0.000619611,1.47454e-05,0.0151724,0.000951242,0.0401427,0.00142461,0.00840451,0.000146656,
155,0.226576,0.000339312,2.62286e-141,0.152383,0.151785,0.0154143,0.0220751,9.92129e-47,0.116296,5.91736e-05,1.63063e-06,3.33565e-47,0.000605225,1.41704e-05,0.0151927,0.000933322,0.0401138,0.00140268,0.00833109,0.000143686,
156,0.227731,0.000329441,3.92528e-142,0.152945,0.152252,0.0153492,0.0219135,4.99498e-47,0.116174,5.7733e-05,1.51995e-06,1.65046e-47,0.00059123,1.36183e-05,0.0152141,0.000915946,0.0400829,0.00138127,0.00825818,0.000140801,
157,0.228876,0.000319784,5.87893e-143,0.153502,0.152715,0.0152858,0.021746,2.51321e-47,0.116047,5.6323e-05,1.41673e-06,8.16476e-48,0.000577616,1.30882e-05,0.0152365,0.000899095,0.0400501,0.00136036,0.00818581,0.000137999,
158,0.230011,0.00031034,8.81134e-144,0.154055,0.153173,0.015224,0.0215729,1.26374e-47,0.115914,5.49433e-05,1.32048e-06,4.03826e-48,0.000564371,1.25793e-05,0.01526,0.000882751,0.0400157,0.00133995,0.00811404,0.000135276,
159,0.231136,0.000301108,1.32156e-144,0.154603,0.153627,0.0151637,0.0213944,6.35074e-48,0.115777,5.35931e-05,1.23073e-06,1.9969e-48,0.000551485,1.20905e-05,0.0152846,0.000866895,0.0399798,0.00132001,0.0080429,0.000132631,
160,0.232251,0.000292087,1.98344e-145,0.155146,0.154077,0.0151048,0.0212108,3.18955e-48,0.115634,5.22721e-05,1.14705e-06,9.87256e-49,0.000538947,1.16213e-05,0.0153102,0.000851511,0.0399426,0.00130055,0.00797244,0.000130059,
161,0.233357,0.000283275,2.97868e-146,0.155684,0.154522,0.0150475,0.0210223,1.60094e-48,0.115487,5.09797e-05,1.06903e-06,4.87993e-49,0.000526747,1.11707e-05,0.0153368,0.000836582,0.0399043,0.00128154,0.0079027,0.00012756,
162,0.234452,0.000274672,4.47594e-147,0.156218,0.154964,0.0149916,0.0208293,8.03096e-49,0.115335,4.97154e-05,9.96292e-07,2.41161e-49,0.000514875,1.0738e-05,0.0153645,0.000822095,0.0398651,0.00126298,0.00783371,0.000125131,
163,0.235538,0.000266276,6.72956e-148,0.156747,0.155401,0.0149372,0.0206319,4.0263e-49,0.115178,4.84788e-05,9.28485e-07,1.19154e-49,0.000503322,1.03224e-05,0.0153932,0.000808032,0.0398251,0.00124486,0.00776551,0.000122769,
164,0.23639,0.000257905,1.00875e-148,0.157123,0.155688,0.0148701,0.0204125,2.01416e-49,0.114907,4.72278e-05,8.64494e-07,5.87895e-50,0.000491485,9.91405e-06,0.0154084,0.000793723,0.039743,0.00122613,0.00769218,0.000120499,
165,0.237467,0.000249994,1.51454e-149,0.157651,0.156125,0.0148192,0.0202097,1.00805e-49,0.114746,4.60513e-05,8.057e-07,2.90293e-50,0.000480462,9.53169e-06,0.0154399,0.000780607,0.0397004,0.00120905,0.00762733,0.00011829,
166,0.238534,0.000242274,2.27527e-150,0.158173,0.156558,0.0147697,0.0200031,5.0424e-50,0.114581,4.49002e-05,7.50887e-07,1.43313e-50,0.000469739,9.1644e-06,0.0154724,0.000767863,0.0396575,0.00119236,0.00756323,0.00011614,
167,0.239589,0.000234746,3.41999e-151,0.158691,0.156987,0.0147215,0.019793,2.52096e-50,0.114411,4.37742e-05,6.99789e-07,7.07366e-51,0.000459307,8.81159e-06,0.0155058,0.000755479,0.0396145,0.00117605,0.0074999,0.000114047,
168,0.240634,0.000227406,5.14328e-152,0.159203,0.157411,0.0146745,0.0195797,1.25971e-50,0.114235,4.26729e-05,6.52155e-07,3.49072e-51,0.000449157,8.47268e-06,0.0155402,0.000743443,0.0395715,0.0011601,0.00743738,0.00011201,
169,0.241668,0.000220253,7.73868e-153,0.15971,0.15783,0.0146288,0.0193635,6.29144e-51,0.114055,4.1596e-05,6.07752e-07,1.72225e-51,0.000439279,8.14711e-06,0.0155755,0.000731744,0.0395285,0.00114452,0.00737567,0.000110027,
170,0.242691,0.000213285,1.16491e-153,0.160212,0.158246,0.0145844,0.0191445,3.14059e-51,0.11387,4.05429e-05,5.66364e-07,8.49549e-52,0.000429665,7.83435e-06,0.0156117,0.000720371,0.0394858,0.00112929,0.00731481,0.000108096,
171,0.243704,0.0002065,1.7543e-154,0.16071,0.158657,0.0145411,0.0189231,1.56696e-51,0.113681,3.95134e-05,5.27785e-07,4.18978e-52,0.000420305,7.53388e-06,0.0156488,0.000709314,0.0394433,0.00111441,0.0072548,0.000106216,
172,0.244706,0.000199896,2.64296e-155,0.161202,0.159064,0.0144991,0.0186996,7.81431e-52,0.113486,3.85071e-05,4.91828e-07,2.06588e-52,0.000411193,7.24523e-06,0.0156869,0.000698561,0.0394011,0.00109986,0.00719567,0.000104385,
173,0.245697,0.000193471,3.9833e-156,0.161689,0.159467,0.0144583,0.0184741,3.89507e-52,0.113287,3.75235e-05,4.58314e-07,1.01842e-52,0.000402321,6.9679e-06,0.0157258,0.000688104,0.0393594,0.00108564,0.00713741,0.000102601,
174,0.246677,0.000187221,6.0055e-157,0.162171,0.159866,0.0144187,0.0182469,1.94059e-52,0.113084,3.65623e-05,4.27079e-07,5.01952e-53,0.000393679,6.70146e-06,0.0157656,0.000677931,0.0393181,0.00107173,0.00708004,0.000100863,
175,0.247647,0.000181143,9.05733e-158,0.162649,0.160261,0.0143802,0.0180183,9.66388e-53,0.112876,3.56231e-05,3.97968e-07,2.47347e-53,0.000385262,6.44546e-06,0.0158063,0.000668034,0.0392775,0.00105814,0.00702356,9.91697e-05,
176,0.248606,0.000175237,1.36643e-158,0.163122,0.160652,0.0143428,0.0177886,4.81029e-53,0.112664,3.47055e-05,3.70838e-07,1.21861e-53,0.000377062,6.19949e-06,0.0158478,0.000658403,0.0392374,0.00104485,0.00696798,9.75195e-05,
177,0.249554,0.000169497,2.06207e-159,0.163589,0.161039,0.0143066,0.0175578,2.3933e-53,0.112447,3.38091e-05,3.45554e-07,6.00248e-54,0.000369072,5.96314e-06,0.0158902,0.000649029,0.039198,0.00103186,0.0069133,9.59111e-05,
178,0.250492,0.000163921,3.11271e-160,0.164053,0.161422,0.0142714,0.0173263,1.19024e-53,0.112226,3.29337e-05,3.21992e-07,2.95603e-54,0.000361286,5.73603e-06,0.0159335,0.000639905,0.0391594,0.00101915,0.00685951,9.43431e-05,
179,0.25142,0.000158507,4.69987e-161,0.164511,0.161801,0.0142374,0.0170942,5.91674e-54,0.112,3.20786e-05,3.00034e-07,1.45546e-54,0.000353697,5.51779e-06,0.0159776,0.000631021,0.0391215,0.00100672,0.00680661,9.28143e-05,
180,0.252337,0.000153251,7.09804e-162,0.164965,0.162176,0.0142044,0.0168618,2.94002e-54,0.111771,3.12437e-05,2.79572e-07,7.16479e-55,0.000346299,5.30807e-06,0.0160225,0.00062237,0.0390844,0.00099457,0.0067546,9.13234e-05,
181,0.253244,0.00014815,1.07223e-162,0.165414,0.162548,0.0141724,0.0166292,1.4603e-54,0.111537,3.04286e-05,2.60503e-07,3.5263e-55,0.000339087,5.10652e-06,0.0160682,0.000613943,0.0390481,0.00098268,0.00670347,8.98692e-05,
182,0.25414,0.000143201,1.62007e-163,0.165858,0.162916,0.0141415,0.0163966,7.25032e-55,0.111299,2.96328e-05,2.42734e-07,1.7352e-55,0.000332054,4.91282e-06,0.0161148,0.000605734,0.0390127,0.000971048,0.00665322,8.84506e-05,
183,0.254949,0.000138231,2.46722e-164,0.166231,0.163222,0.0140971,0.0161516,3.59447e-55,0.111024,2.88474e-05,2.2595e-07,8.53629e-56,0.00032476,4.72519e-06,0.016148,0.000596904,0.0389202,0.000958238,0.00659371,8.70204e-05,
184,0.255909,0.000133561,3.74359e-165,0.166713,0.163632,0.014068,0.0159204,1.78294e-55,0.110816,2.80975e-05,2.10534e-07,4.20057e-56,0.000318035,4.54764e-06,0.0161969,0.000589015,0.0388776,0.000946908,0.00654364,8.565e-05,
185,0.256814,0.000129039,5.66824e-166,0.167165,0.164012,0.01404,0.0156885,8.84006e-56,0.110585,2.73602e-05,1.96168e-07,2.06611e-56,0.000311504,4.3761e-06,0.0162461,0.000581384,0.0388405,0.000935939,0.00649531,8.43241e-05,
186,0.257689,0.000124658,8.57451e-167,0.167602,0.164376,0.0140129,0.0154567,4.38134e-56,0.11034,2.66382e-05,1.82781e-07,1.01593e-56,0.000305145,4.21083e-06,0.0162958,0.000573971,0.0388066,0.000925259,0.00644825,8.3035e-05,
187,0.258545,0.000120415,1.29663e-167,0.168029,0.164732,0.0139869,0.0152255,2.1707e-56,0.110088,2.59327e-05,1.70308e-07,4.99422e-57,0.000298946,4.05179e-06,0.0163462,0.000566755,0.0387746,0.000914829,0.00640222,8.17788e-05,
188,0.259386,0.000116304,1.96055e-168,0.168449,0.165081,0.0139617,0.0149952,1.07508e-56,0.10983,2.52439e-05,1.58685e-07,2.45458e-57,0.000292898,3.89883e-06,0.0163973,0.000559721,0.0387442,0.00090463,0.00635709,8.0553e-05,
189,0.260032,0.000112215,2.96207e-169,0.168745,0.165286,0.0139177,0.0147479,5.31492e-57,0.109486,2.45505e-05,1.47654e-07,1.20491e-57,0.000286607,3.74642e-06,0.0164219,0.00055189,0.0386477,0.000893227,0.00630119,7.93136e-05,
190,0.260917,0.000108262,4.49836e-170,0.169197,0.165654,0.0138771,0.0145046,2.63086e-57,0.109228,2.38816e-05,1.37414e-07,5.915e-58,0.000280566,3.6004e-06,0.0164487,0.000544158,0.0385436,0.000881963,0.00624461,7.8115e-05,
191,0.261829,0.000104528,6.80603e-171,0.169669,0.166041,0.0138507,0.0142743,1.30109e-57,0.108997,2.32444e-05,1.28002e-07,2.9053e-58,0.000274911,3.46347e-06,0.0164938,0.000537337,0.0384927,0.000872037,0.00619785,7.69471e-05,
192,0.262685,0.00010091,1.02881e-171,0.170107,0.166396,0.0138256,0.0140449,6.43047e-58,0.108747,2.26208e-05,1.19235e-07,1.42666e-58,0.000269393,3.3319e-06,0.0165405,0.000530749,0.0384476,0.000862403,0.00615282,7.58102e-05,
193,0.263518,9.74053e-05,1.55484e-172,0.170532,0.166741,0.0138018,0.013817,3.17692e-58,0.108488,2.20118e-05,1.11072e-07,7.00427e-59,0.000264015,3.20551e-06,0.0165888,0.00052436,0.0384062,0.00085302,0.00610914,7.4703e-05,
194,0.264334,9.40132e-05,2.34968e-173,0.170947,0.167081,0.0137792,0.0135908,1.569e-58,0.108223,2.14174e-05,1.0347e-07,3.43812e-59,0.00025877,3.08407e-06,0.0166386,0.000518152,0.0383681,0.000843869,0.00606664,7.3624e-05,
195,0.265135,9.07306e-05,3.55076e-174,0.171356,0.167415,0.0137578,0.0133665,7.74643e-59,0.107953,2.08377e-05,9.63911e-08,1.68732e-59,0.000253655,2.96739e-06,0.0166897,0.000512116,0.0383327,0.000834938,0.00602525,7.25718e-05,
196,0.265923,8.75549e-05,5.36572e-175,0.171757,0.167744,0.0137376,0.0131442,3.82341e-59,0.107679,2.02722e-05,8.9798e-08,8.27932e-60,0.000248664,2.85525e-06,0.0167421,0.000506241,0.0382999,0.000826215,0.00598489,7.15451e-05,
197,0.266699,8.44834e-05,8.10833e-176,0.172152,0.16807,0.0137184,0.0129239,1.88658e-59,0.1074,1.97208e-05,8.36574e-08,4.06175e-60,0.000243792,2.74749e-06,0.0167956,0.000500519,0.0382694,0.000817688,0.0059455,7.05427e-05,
198,0.267462,8.15133e-05,1.22528e-176,0.172542,0.168391,0.0137002,0.0127058,9.30639e-60,0.107117,1.91833e-05,7.79379e-08,1.9923e-60,0.000239035,2.64391e-06,0.0168502,0.000494942,0.0382411,0.000809351,0.00590702,6.95636e-05,
199,0.268215,7.8642e-05,1.85157e-177,0.172925,0.168709,0.013683,0.01249,4.58958e-60,0.106831,1.86594e-05,7.26106e-08,9.77055e-61,0.000234388,2.54434e-06,0.0169058,0.000489503,0.0382146,0.000801193,0.0058694,6.86067e-05,
200,0.268956,7.58666e-05,2.79801e-178,0.173304,0.169023,0.0136666,0.0122764,2.26285e-60,0.106541,1.81489e-05,6.76483e-08,4.79081e-61,0.000229849,2.44862e-06,0.0169623,0.000484195,0.03819,0.000793207,0.0058326,6.76712e-05,
201,0.269687,7.31845e-05,4.22826e-179,0.173677,0.169334,0.0136511,0.0120652,1.11541e-60,0.106247,1.76514e-05,6.30259e-08,2.34869e-61,0.000225413,2.35659e-06,0.0170198,0.000479012,0.038167,0.000785386,0.00579657,6.67561e-05,
202,0.270408,7.05931e-05,6.38967e-180,0.174046,0.169641,0.0136365,0.0118565,5.49681e-61,0.10595,1.71667e-05,5.87201e-08,1.15125e-61,0.000221077,2.2681e-06,0.0170781,0.000473948,0.0381455,0.000777724,0.00576128,6.58608e-05,
