CURE,Memory-one
2.43334976,2.43335646
2.45085328,2.45086038
1.24022599,1.24023604
1.83624157,1.83625032
2.09664941,2.09665776
2.23155225,2.2315601
2.31376233,2.31376983
2.36908065,2.36908805
2.40890806,2.40891486
2.43899543,2.43900263
2.46255567,2.46256292
2.48139938,2.48140648
2.49554338,2.49555048
1.33736242,1.33737262
1.99631101,1.99631916
2.23093555,2.2309432
2.34216929,2.34217674
2.40694363,2.40695098
2.44937498,2.44938203
2.47930838,2.47931508
2.50174359,2.50175059
2.51907294,2.51907984
2.53275071,2.53275741
2.54303303,2.54303978
1.54974098,1.54975023
2.23009321,2.23010076
2.40145134,2.40145844
2.47403278,2.47404008
2.51409391,2.51410066
2.53965183,2.53965923
2.55721399,2.55722089
2.57002841,2.57003551
2.57992656,2.57993316
2.58776229,2.58776954
2.59353279,2.59353979
2.21826393,2.21827158
2.55496622,2.55497332
2.6000843,2.60009105
2.61666987,2.61667657
2.62528181,2.62528866
2.63058962,2.63059612
2.63428796,2.63429466
2.63692539,2.63693214
2.63897716,2.63898411
2.64057964,2.64058604
2.64179908,2.64180598
1.07661986,1.07663336
1.40436304,1.40437274
1.63915699,1.63916574
1.80031839,1.80032729
1.91749506,1.91750321
2.00685429,2.00686269
2.07702319,2.07703079
2.13391827,2.13392612
2.1805539,2.1805613
2.21976425,2.21977205
2.24999535,2.25000265
1.08576818,1.08578163
1.43505479,1.43506434
1.67741603,1.67742508
1.84023876,1.84024726
1.95651325,1.95652145
2.04438584,2.04439384
2.11281495,2.1128231
2.16767189,2.16767939
2.21242631,2.21243396
2.25007459,2.25008159
2.27881505,2.2788226
1.09793155,1.09794505
1.47469068,1.47470018
1.72568392,1.72569282
1.88895078,1.88895928
2.00400937,2.00401717
2.08944583,2.08945393
2.15504693,2.15505448
2.20738042,2.20738767
2.24996399,2.24997164
2.2852897,2.28529725
2.31235785,2.3123655
1.11330222,1.11331427
1.52214306,1.52215211
1.78083298,1.78084138
1.9441294,1.944138
2.05611166,2.05611941
2.13812598,2.13813408
2.20077343,2.20078133
2.24992649,2.24993359
2.28984877,2.28985617
2.32269667,2.32270387
2.3477037,2.347711
1.13333071,1.13334291
1.5795802,1.57958905
1.8449381,1.84494675
2.00587691,2.00588456
2.11408031,2.11408821
2.19167041,2.19167796
2.24994213,2.24994988
2.29568421,2.29569156
2.33209786,2.33210521
2.36213877,2.36214602
2.38486081,2.38486796
1.1605456,1.16055755
1.65059278,1.65060188
1.92013291,1.92014121
2.0763104,2.0763185
2.17800327,2.17801072
2.2498955,2.2499028
2.30329036,2.30329821
2.34452789,2.34453489
2.37729895,2.3773064
2.40398961,2.40399646
2.42412817,2.42413502
1.1987298,1.19874085
1.74061671,1.74062531
2.00908163,2.00908968
2.15680503,2.15681338
2.25008665,2.25009415
2.31441265,2.3144197
2.36128294,2.36129014
2.3972865,2.39729345
2.42545847,2.42546537
2.4484371,2.44844455
2.46561924,2.46562574
1.25804018,1.25805043
1.85778545,1.8577934
2.11706956,2.11707746
2.25003763,2.25004493
2.33071751,2.33072526
2.38532032,2.38532727
2.42467136,2.42467821
2.4540133,2.4540204
2.47715717,2.47716392
2.49558604,2.49559294
2.50938905,2.50939575
1.36057539,1.36058509
2.01856543,2.01857383
2.25018633,2.25019393
2.35917691,2.35918451
2.42268239,2.42268919
2.46443301,2.46443991
2.4937305,2.4937375
2.51566111,2.51566811
2.53256122,2.53256837
2.54596821,2.54597476
2.55600446,2.55601146
1.58388603,1.58389543
2.25008857,2.25009627
2.41800778,2.41801503
2.48880371,2.48881021
2.52794282,2.52794982
2.55274823,2.55275533
2.56984166,2.56984886
2.58252663,2.58253288
2.59216941,2.59217586
2.599712,2.5997189
2.60536734,2.60537409
2.25018888,2.25019648
2.56866143,2.56866843
2.61192641,2.61193331
2.62807972,2.62808642
2.63646119,2.63646769
2.64159973,2.64160668
2.64518394,2.64519029
2.64778148,2.64778848
2.6497443,2.64975085
2.6513381,2.65134485
2.6524944,2.65250145
1.02980482,1.03035627
1.25321315,1.2532234
1.43370383,1.43371348
1.56835799,1.56836729
1.67311601,1.67312491
1.75677419,1.75678304
1.82516511,1.82517391
1.8822572,1.88226585
1.93044,1.93044875
1.97176872,1.97177707
2.00426319,2.00427139
1.03287884,1.03294019
1.27390767,1.27391777
1.46329709,1.46330664
1.60210996,1.60211911
1.70828085,1.7082901
1.79205496,1.79206346
1.86004291,1.86005181
1.91618314,1.91619184
1.96342402,1.96343237
2.00365098,2.00365978
2.03508512,2.03509337
1.03681572,1.03684192
1.30089202,1.30090157
1.50132345,1.50133315
1.6444184,1.64442755
1.75196603,1.75197483
1.83535715,1.8353658
1.90237645,1.9023852
1.95719812,1.95720677
2.00288063,2.00288883
2.04166048,2.04166863
2.07168027,2.07168852
1.04193125,1.041953
1.33394946,1.33395976
1.54637585,1.5463848
1.69332607,1.69333537
1.80115795,1.8011668
1.88382105,1.8838295
1.94909209,1.94910039
2.0020332,2.0020416
2.04574216,2.04575071
2.08247886,2.08248706
2.11088994,2.11089814
1.04845898,1.04847738
1.37496619,1.37497579
1.59997074,1.59998004
1.75018248,1.75019098
1.85750221,1.85751061
1.93812509,1.93813369
2.00093546,2.00094371
2.05124119,2.05124969
2.09232092,2.09232912
2.12670254,2.12671069
2.15310485,2.15311265
1.05778852,1.05780332
1.42773757,1.42774682
1.66562853,1.66563728
1.81709338,1.81710218
1.92229156,1.92230016
1.99951739,1.99952569
2.05865374,2.05866194
2.10550433,2.10551208
2.14340452,2.14341257
2.17475443,2.17476223
2.19870132,2.19870962
1.07134323,1.07135648
1.49718002,1.49718947
1.74697939,1.74698799
1.89751104,1.89751954
1.9977298,1.99773805
2.06951361,2.06952186
2.12370474,2.12371289
2.16569503,2.16570318
2.19941184,2.19941964
2.22707961,2.22708731
2.24805539,2.24806319
1.09310435,1.0931167
1.59457066,1.59458011
1.85159359,1.85160219
1.99494838,1.99495603
2.08670302,2.08671122
2.15033196,2.15034016
2.19692308,2.19693108
2.23277702,2.23278472
2.26112992,2.26113752
2.28422556,2.28423371
2.30148825,2.30149585
1.13361655,1.1336275
1.73848698,1.73849558
1.98976336,1.98977171
2.11645811,2.11646601
2.1925851,2.19259345
2.24388743,2.24389548
2.28042202,2.28042967
2.30811373,2.30812143
2.32968391,2.32969206
2.34688819,2.34689604
2.35991651,2.35992431
1.23645588,1.23646598
1.97506232,1.97507057
2.18159442,2.18160252
2.2714455,2.2714536
2.32177597,2.32178382
2.35408732,2.35409492
2.37671476,2.37672216
2.39324273,2.39325028
2.40603844,2.40604624
2.41623601,2.41624361
2.42371164,2.42371949
1.77499576,1.77500426
2.36961913,2.36962698
2.43122654,2.43123374
2.45316059,2.45316789
2.46456569,2.46457334
2.4715403,2.4715474
2.47637169,2.47637919
2.47991882,2.47992637
2.48263117,2.48263872
2.48478088,2.48478873
2.48647584,2.48648339
1.0326974,1.03275475
1.26817026,1.26818066
1.45602058,1.45602988
1.59491427,1.59492347
1.70196066,1.70196981
1.78712262,1.78713142
1.85625648,1.85626528
1.91364271,1.91365096
1.96200964,1.96201824
2.00346634,2.00347479
2.03584565,2.0358542
1.036177,1.0362129
1.29002558,1.29003558
1.4867793,1.48678885
1.62943194,1.62944114
1.73796626,1.73797481
1.82296507,1.82297352
1.89144164,1.89145014
1.94787965,1.9478881
1.99507727,1.99508552
2.0353161,2.035324
2.06665082,2.06665912
1.04076746,1.04079136
1.31835077,1.31836062
1.52615871,1.52616811
1.67314871,1.67315736
1.78214676,1.78215486
1.86681099,1.86681954
1.93401852,1.93402677
1.98897591,1.98898451
2.0345994,2.03460755
2.07322324,2.07323109
2.10313983,2.10314778
1.04666141,1.04667906
1.35323861,1.35324841
1.57302294,1.57303189
1.72299896,1.72300761
1.83242133,1.83243003
1.91567651,1.91568481
1.98095628,1.98096448
2.03394566,2.03395396
2.0774453,2.0774532
2.11393566,2.11394391
2.14213657,2.14214432
1.05435004,1.05436519
1.39666277,1.39667247
1.62830866,1.62831771
1.78086311,1.78087216
1.88926622,1.88927472
1.97014192,1.97014992
2.03300454,2.03301249
2.08308749,2.08309624
2.12375522,2.12376302
2.15791351,2.15792166
2.1839611,2.1839693
1.06487921,1.06489346
1.45149678,1.45150623
1.69534592,1.69535487
1.84869488,1.84870338
1.95466284,1.95467114
2.03189056,2.03189881
2.09058695,2.0905955
2.13690185,2.1369096
2.17433026,2.17433856
2.20541338,2.20542128
2.22909948,2.22910703
1.08048036,1.08049431
1.5241892,1.5241986
1.77831633,1.77832538
1.92960003,1.92960848
2.03021776,2.03022621
2.10156646,2.10157446
2.15498942,2.15499727
2.19664307,2.19665112
2.22984119,2.22984909
2.25704141,2.25704891
2.27760095,2.27760855
1.10539334,1.10540509
1.62414619,1.62415529
1.8843872,1.88439595
2.02767904,2.02768729
2.11865621,2.11866436
2.18152291,2.18153106
2.22755168,2.22755958
2.26286151,2.26286981
2.29062668,2.29063408
2.31319563,2.31320363
2.33018693,2.33019463
1.1517373,1.1517484
1.77156662,1.77157572
2.02311384,2.02312234
2.1483451,2.1483535
2.22350118,2.22350928
2.2739346,2.27394235
2.30967179,2.30968004
2.33673217,2.33673987
2.3577935,2.3578012
2.37462048,2.37462843
2.38721761,2.38722536
1.26816615,1.2681762
2.00951986,2.00952826
2.21316068,2.21316898
2.30147827,2.30148637
2.35045891,2.35046631
2.3818266,2.38183445
2.40369267,2.40370017
2.41978329,2.41979099
2.43224718,2.43225453
2.44207167,2.44207912
2.44935473,2.44936208
1.83942057,1.83942932
2.39760102,2.39760877
2.45697546,2.45698321
2.47819571,2.47820386
2.48917083,2.48917833
2.49586232,2.49587002
2.50055162,2.50055917
2.50395627,2.50396367
2.50655676,2.50656451
2.50863868,2.50864558
2.51024412,2.51025132
1.03629866,1.03633836
1.28507306,1.28508321
1.48034758,1.48035713
1.62332658,1.62333538
1.73275807,1.73276677
1.81908379,1.81909224
1.88895217,1.88896067
1.94669538,1.94670343
1.99513525,1.99514345
2.03643914,2.03644729
2.06875302,2.06876127
1.0402321,1.04025565
1.30814932,1.30815907
1.51261751,1.51262706
1.6589139,1.65892295
1.76939784,1.76940664
1.85560276,1.85561131
1.92430059,1.92430924
1.98104872,1.98105692
2.0283086,2.028317
2.06826028,2.06826858
2.09941322,2.09942177
1.04556385,1.04558265
1.33815687,1.33816667
1.55354135,1.5535504
1.70364025,1.7036492
1.81445816,1.81446691
1.89980542,1.89981397
1.96728618,1.96729478
2.02230185,2.0223102
2.06789837,2.06790672
2.10609813,2.10610593
2.13571633,2.13572398
1.05234991,1.05236751
1.3747805,1.37479015
1.6014956,1.60150475
1.75448505,1.7544938
1.86530575,1.865314
1.94895856,1.94896686
2.01431846,2.01432691
2.06707644,2.06708489
2.11044227,2.11045022
2.14652126,2.14652911
2.1743403,2.1743483
1.06125525,1.0612699
1.41991116,1.41992106
1.65829947,1.65830862
1.81375134,1.81376014
1.9228609,1.9228693
2.00381928,2.00382763
2.06632005,2.06632795
2.11586221,2.11587021
2.15649379,2.15650179
2.19004131,2.19004901
2.21583129,2.21583924
1.07373717,1.07375047
1.47732985,1.4773395
1.72693866,1.72694756
1.88240461,1.88241281
1.98834624,1.98835439
2.06520479,2.06521264
2.1237652,2.1237732
2.1695548,2.1695623
2.20653361,2.20654136
2.23689904,2.23690719
2.26023874,2.26024599
1.09177205,1.091785
1.55295967,1.55296932
1.81183532,1.81184407
1.96410592,1.96411427
2.06360041,2.06360851
2.13492716,2.13493501
2.18748691,2.18749476
2.22837693,2.22838468
2.26112732,2.26113537
2.28773588,2.28774353
2.30801471,2.30802261
1.12038192,1.12039367
1.65635113,1.65636003
1.91864454,1.91865299
2.06187858,2.06188653
2.15195464,2.15196254
2.21371656,2.21372446
2.25903843,2.25904608
2.29353024,2.29353799
2.32076137,2.32076872
2.34293773,2.34294523
2.35923165,2.35923885
1.17273276,1.17274376
1.80677451,1.80678311
2.05759953,2.05760763
2.18146181,2.18146981
2.2551073,2.25511475
2.30461804,2.30462554
2.33964677,2.33965447
2.36593695,2.36594425
2.3864422,2.3864498
2.40275728,2.40276498
2.41500351,2.41501116
1.30372518,1.30373498
2.0467395,2.0467476
2.24594907,2.24595697
2.33168776,2.33169541
2.37941496,2.37942231
2.41002243,2.41003008
2.43116643,2.43117408
2.4467984,2.4468063
2.45883515,2.4588424
2.46834498,2.46835248
2.47530972,2.47531752
1.90520532,1.90521392
2.42636418,2.42637143
2.48314731,2.48315446
2.50352223,2.50352973
2.51398856,2.51399606
2.52056906,2.52057631
2.52491001,2.52491721
2.52812296,2.52813016
2.53069669,2.53070414
2.53269411,2.53270136
2.53422157,2.53422872
1.04025185,1.04028255
1.30188069,1.30189099
1.50421985,1.5042291
1.65100894,1.65101834
1.76232285,1.7623316
1.84956864,1.84957724
1.91990311,1.91991101
1.97783431,1.97784241
2.02628549,2.02629389
2.06747455,2.0674828
2.09958713,2.09959448
1.04482451,1.04484346
1.32593514,1.32594529
1.5375631,1.5375727
1.68745523,1.68746453
1.79951122,1.79951992
1.88638,1.8863888
1.95558161,1.95558976
2.01221757,2.01222577
2.05936001,2.05936881
2.09918797,2.09919602
2.13012354,2.13013184
1.05089711,1.05091366
1.35751406,1.35752396
1.57969254,1.57970169
1.73298355,1.7329923
1.84538988,1.84539833
1.93101815,1.9310266
1.99867833,1.99868613
2.05345557,2.05346317
2.09868289,2.09869089
2.13676351,2.13677156
2.16608633,2.16609398
1.05883713,1.05885273
1.39587137,1.39588092
1.62926775,1.629277
1.78516571,1.78517431
1.89662765,1.8966357
1.9804487,1.9804572
2.04575631,2.04576436
2.09820332,2.09821117
2.14111805,2.14112605
2.17684345,2.1768513
2.20442419,2.20443134
1.06894373,1.06895828
1.4432175,1.443227
1.68759598,1.68760508
1.84484477,1.84485297
1.95438323,1.95439193
2.03542728,2.03543548
2.09740328,2.09741158
2.14676578,2.14677358
2.18684691,2.18685456
2.21991071,2.21991816
2.24518966,2.24519741
1.0830959,1.0831085
1.5029756,1.5029848
1.75748681,1.75749536
1.91428917,1.91429747
2.02027996,2.02028826
2.09672511,2.09673271
2.15453685,2.15454485
2.19978233,2.19979008
2.23615713,2.23616458
2.26624226,2.26625001
2.28897267,2.28897992
1.10347567,1.10348807
1.58131172,1.58132072
1.84431043,1.84431908
1.99593312,1.99594162
2.09560296,2.09561126
2.16558999,2.16559809
2.21776711,2.21777506
2.25795896,2.25796661
2.29002664,2.29003429
2.31602803,2.31603558
2.33586885,2.33587605
1.1361701,1.13618165
1.68770113,1.68770993
1.95155586,1.95156421
2.09352625,2.0935346
2.18282962,2.18283732
2.24344776,2.24345566
2.2880438,2.28805155
2.32189811,2.32190621
2.34865882,2.34866662
2.37008694,2.37009439
2.38625544,2.38626294
1.19533817,1.19534847
1.84049593,1.84050448
2.09065461,2.09066261
2.21222661,2.21223486
2.28482905,2.28483675
2.33271101,2.33271841
2.36705343,2.36706098
2.39260148,2.39260898
2.41259572,2.41260307
2.42859581,2.42860336
2.44038964,2.44039729
1.34035819,1.34036829
2.08084414,2.08085239
2.27641444,2.27642209
2.3600044,2.36001205
2.40622822,2.40623552
2.43581285,2.4358202
2.45631305,2.4563201
2.4714342,2.471441
2.48299682,2.48300417
2.49219989,2.49220709
2.49897925,2.49898675
1.96605587,1.96606437
2.45296322,2.45297072
2.506756,2.50676365
2.52641048,2.52641743
2.53653877,2.53654582
2.54279152,2.54279847
2.54703861,2.54704541
2.55010837,2.55011567
2.55256289,2.55256999
2.55450814,2.55451544
2.55590656,2.55591366
1.04467415,1.0446988
1.3185573,1.31856705
1.52774347,1.52775237
1.67772982,1.67773852
1.79074346,1.79075241
1.87879093,1.87879963
1.94931593,1.94932428
2.00735865,2.00736695
2.05564334,2.05565164
2.09664031,2.09664801
2.12851536,2.12852296
1.04973428,1.04975588
1.34376705,1.34377695
1.56183746,1.56184676
1.71504668,1.71505523
1.82850272,1.82851122
1.91575365,1.915762
1.98532809,1.98533654
2.04179146,2.04179956
2.08866177,2.08866972
2.12821682,2.12822502
2.15883945,2.15884725
1.05671418,1.05673258
1.37692527,1.37693497
1.60535894,1.60536769
1.76126158,1.76127038
1.87468065,1.87468955
1.96067018,1.96067858
2.02838717,2.02839557
2.08300684,2.08301479
2.12784649,2.12785419
2.1654672,2.1654749
2.19447965,2.194487
1.06565051,1.06566446
1.41703902,1.41704902
1.65598044,1.65598909
1.81399974,1.81400824
1.92635917,1.92636742
2.01019467,2.01020252
2.07537725,2.0753851
2.12742132,2.12742947
2.16985381,2.16986201
2.20533876,2.20534661
2.23234436,2.23235186
1.07725643,1.07727048
1.46593842,1.46594792
1.71573064,1.71573914
1.87442889,1.87443724
1.9844517,1.98446
2.06502422,2.06503302
2.12685654,2.12686474
2.17558311,2.17559091
2.21505402,2.21506197
2.24772923,2.24773683
2.2726426,2.2726501
1.09317568,1.09318883
1.52826577,1.52827547
1.78733255,1.78734085
1.94452502,1.94453317
2.05018535,2.05019335
2.12611966,2.12612826
2.18342194,2.18342934
2.22793807,2.22794572
2.26392827,2.26393582
2.29333642,2.29334407
2.31564559,2.31565334
1.11614351,1.11615566
1.60898452,1.60899372
1.8739999,1.8740086
2.02648164,2.02648974
2.12511978,2.12512758
2.19441324,2.19442079
2.24591078,2.24591883
2.28534442,2.28535217
2.3167614,2.316769
2.34230598,2.34231328
2.36162731,2.36163471
1.15284602,1.15285762
1.71789883,1.71790743
1.98240242,1.98241062
2.1236774,2.12368465
2.21168616,2.21169386
2.27161359,2.27162129
2.31504024,2.31504769
2.34827933,2.34828693
2.37422034,2.37422774
2.39516129,2.39516889
2.41094481,2.41095231
1.21872356,1.21873361
1.87326574,1.87327414
2.12132208,2.12132958
2.24091585,2.2409237
2.31197754,2.31198509
2.35900816,2.35901581
2.39243621,2.39244346
2.41740479,2.41741199
2.43673094,2.43673854
2.45215525,2.45216235
2.46362395,2.46363175
1.37702256,1.37703211
2.1130079,2.1130159
2.30446288,2.30447003
2.38558666,2.38559436
2.43067199,2.43067949
2.45930934,2.45931659
2.47921902,2.47922632
2.49393847,2.49394587
2.5051909,2.5051978
2.51408396,2.51409111
2.52064981,2.52065661
2.02171109,2.02171919
2.47669564,2.47670254
2.52865957,2.52866657
2.54734082,2.54734762
2.55707653,2.55708373
2.5631077,2.5631149
2.56718225,2.56718905
2.57019131,2.57019836
2.57251148,2.57251853
2.57434573,2.57435258
2.5756866,2.5756939
1.04939448,1.04941483
1.3352336,1.3352433
1.5506281,1.55063775
1.7037082,1.70371705
1.81783632,1.81784512
1.90664032,1.90664847
1.9774275,1.9774357
2.03526518,2.03527398
2.08340898,2.08341683
2.12416271,2.12417106
2.15576444,2.15577219
1.05521884,1.05523639
1.36178443,1.36179468
1.58574355,1.58575265
1.74142269,1.74143149
1.8561172,1.85612535
1.94398663,1.94399493
2.01342988,2.01343828
2.06971999,2.06972789
2.11617849,2.11618654
2.15550634,2.15551434
2.18573798,2.18574563
1.06303577,1.06305077
1.39629824,1.39630804
1.6303376,1.63034685
1.78871519,1.78872359
1.90270284,1.90271139
1.98897794,1.98898629
2.0564667,2.05647495
2.11061193,2.11061973
2.15517356,2.15518186
2.19237429,2.19238229
2.22103059,2.22103859
1.07293563,1.07294938
1.43794219,1.43795149
1.68206129,1.68207014
1.8419904,1.8419991
1.95495289,1.95496114
2.03860214,2.03861004
2.10331469,2.10332239
