TFTCT,allOneMemory
2.4291867750000002,2.4291947249999994
2.452308339999999,2.4523157900000006
2.4710025299999994,2.4710103300000004
2.4848529649999995,2.484860765
1.2871039799999997,1.28711398
2.080437415,2.080445815000001
2.2959429299999994,2.2959509800000006
2.389728965,2.3897366150000003
2.442272245,2.4422796450000006
2.4762600100000007,2.476267459999999
2.5000561849999987,2.5000636349999996
2.5178227199999994,2.51783007
2.5315904999999996,2.5315981999999995
2.5427530150000006,2.5427601649999994
2.55110157,2.55110892
1.9163236799999999,1.9163318800000004
2.49508547,2.49509327
2.5559913700000005,2.55599917
2.57804281,2.5780496600000005
2.5899210850000003,2.5899283849999994
2.597623735000001,2.5976310349999996
2.6030762750000003,2.6030838250000006
2.60735369,2.60736109
2.61076148,2.6107688800000006
2.6136963500000006,2.6137039499999997
2.616115599999999,2.6161226500000003
1.0372852000000001,1.0373238999999996
1.3181358349999999,1.318145785000001
1.5377741550000008,1.5377832549999997
1.6984605299999995,1.6984696800000005
1.8215548999999986,1.8215634499999986
1.9181698250000003,1.9181782750000005
1.9966438800000008,1.9966523800000013
2.0616274050000003,2.0616355549999996
2.1161446600000002,2.1161530100000006
2.16273503,2.1627432799999995
2.199123615,2.199131515000001
1.0418033649999998,1.041831065
1.343917995,1.3439279450000001
1.5738874249999995,1.573896875
1.7386115050000002,1.738620505
1.8625317650000002,1.8625409649999995
1.9591161149999992,1.9591246149999995
2.03624491,2.0362529099999995
2.0999985599999995,2.10000676
2.15325425,2.1532627500000006
2.1983571850000008,2.198365335000001
2.233444239999999,2.2334522900000002
1.0478177550000003,1.0478355549999996
1.377913475,1.377923575
1.6199705849999995,1.6199799849999998
1.7887696749999997,1.7887785749999998
1.9130938400000006,1.9131023900000002
2.008938169999999,2.0089463700000003
2.0846357699999998,2.08464417
2.1462002100000017,2.1462085099999997
2.197355245,2.1973635450000004
2.24076693,2.2407750800000006
2.2740402249999994,2.274047975
1.0554873399999998,1.05550559
1.4192608549999997,1.4192705549999998
1.6742269350000007,1.6742357350000006
1.8459566749999994,1.845965625
1.9700254899999994,1.9700337399999994
2.06372402,2.0637328700000013
2.1372090349999993,2.137217435000002
2.1964705850000006,2.1964782350000003
2.2449742550000003,2.2449826050000006
2.2858295800000006,2.2858373800000003
2.317300529999999,2.3173081800000004
1.0657698500000001,1.0657850499999997
1.4704470850000002,1.4704564349999998
1.7380587999999997,1.7380678999999999
1.9120647400000002,1.9120730899999996
2.0342298199999997,2.0342381200000004
2.1249674549999997,2.1249761050000004
2.1951685100000002,2.1951764600000003
2.2511844849999996,2.2511927349999996
2.2965144250000007,2.2965220750000004
2.33452926,2.3345374599999995
2.363613345000001,2.3636209449999996
1.07964077,1.0796549200000003
1.5351477750000004,1.535157225
1.8151314999999995,1.8151404000000004
1.989154175,1.9891625250000002
2.1077430900000005,2.10775119
2.193783204999999,2.193791404999999
2.25909573,2.2591037799999993
2.3107760249999996,2.310784375
2.352477225,2.352485625000001
2.3868678199999995,2.3868758199999993
2.4129765599999997,2.4129844100000004
1.0999803300000002,1.0999923299999999
1.619877475,1.6198868250000005
1.9101031549999996,1.9101117050000003
2.08022734,2.0802359900000003
2.192104935000001,2.1921129849999996
2.27116089,2.27116884
2.3306503000000003,2.3306582999999996
2.376756770000001,2.3767644200000007
2.413322025,2.4133299249999998
2.4436786700000006,2.443686220000001
2.4664237150000012,2.466431665
1.13272975,1.1327417000000002
1.7361919449999994,1.7362010950000004
2.029950569999999,2.0299590199999997
2.1897401899999993,2.18974829
2.289945245,2.2899536449999993
2.3594168199999994,2.35942467
2.4101892750000005,2.4101970749999997
2.4492280099999992,2.4492355100000007
2.479936094999999,2.4799434949999988
2.505097859999999,2.5051056099999998
2.5240015299999983,2.5240090300000007
1.1925046349999995,1.1925152350000001
1.90600184,1.906010489999999
2.1853157699999994,2.185323570000001
2.3231941650000008,2.323202065
2.40562305,2.405630550000001
2.4605313250000007,2.460538925000001
2.500107494999999,2.5001153449999998
2.5296540899999997,2.5296611400000018
2.5529303800000007,2.5529377799999997
2.5717260150000003,2.5717334149999997
2.5857491250000004,2.5857568250000003
1.3420030049999996,1.3420131050000004
2.173839039999999,2.17384739
2.395153825,2.3951616249999996
2.4905334300000006,2.49054083
2.5436407449999994,2.5436484950000007
2.577815455000001,2.577823255
2.60175459,2.6017618899999997
2.6196873799999993,2.6196947800000006
2.6335178349999997,2.633525035
2.644607049999999,2.6446144000000005
2.6529718999999994,2.6529789999999993
2.0337388249999995,2.033747074999999
2.598897665,2.5989045649999998
2.6589659,2.658973299999999
2.6810729949999996,2.6810799950000006
2.6929675650000013,2.6929742649999997
2.700302485,2.7003099349999995
2.7057258,2.7057334000000015
2.709950320000001,2.7099576699999997
2.7133737900000003,2.7133806899999997
2.7161872899999997,2.7161947900000003
2.7185309149999997,2.7185383150000013
1.0422742500000002,1.0423018000000002
1.3503793650000007,1.3503893150000001
1.58773073,1.5877401299999994
1.7595869,1.7595957000000002
1.889496185000001,1.8895045850000007
1.9912022799999993,1.9912109299999992
2.0728576249999997,2.0728664749999997
2.14038836,2.14039621
2.1968860949999995,2.196894145
2.24524014,2.245247789999999
2.2826548250000007,2.2826629250000003
1.0476461300000002,1.0476688299999999
1.3788959950000004,1.3789060450000006
1.6269481650000008,1.6269574150000008
1.8020548800000011,1.8020634299999998
1.9327225850000007,1.9327309350000004
2.0340209600000008,2.034029560000001
2.1146617049999996,2.1146697549999995
2.180656559999999,2.1806651099999996
2.2357172749999994,2.235725325
2.2819964999999995,2.2820042500000004
2.3182404299999995,2.3182485299999986
1.05496553,1.05498388
1.415953955,1.4159634550000002
1.6762091200000002,1.6762184200000005
1.8554182350000001,1.855427135
1.986295790000001,1.98630454
2.0861254100000006,2.0861336600000002
2.1648705599999998,2.1648788099999994
2.228786595,2.2287947950000007
2.2811998599999996,2.28120746
2.3257719850000003,2.3257797350000002
2.359935745,2.3599432449999997
1.0642208750000002,1.064237775
1.4611462800000001,1.4611559799999996
1.7340948300000003,1.7341035799999998
1.91608258,1.91609103
2.0458449549999993,2.045853355
2.1434539599999995,2.1434621100000006
2.2193635599999997,2.21937171
2.28032742,2.2803357699999993
2.3305681249999988,2.3305754750000003
2.372184290000001,2.3721922900000005
2.4043409199999997,2.4043483700000006
1.0763253350000002,1.0763396849999998
1.5170330899999995,1.51704224
1.8026399600000003,1.8026492099999991
1.98583854,1.9858468400000004
2.113153214999999,2.1131616650000002
2.2069056349999996,2.2069137350000005
2.2792834949999996,2.2792916950000013
2.3366807049999996,2.3366882050000006
2.3834678300000003,2.38347548
2.4221176049999995,2.422125305
2.451682310000001,2.4516902599999995
1.0931043550000006,1.093118155
1.5875340799999995,1.5875438299999995
1.8844826849999992,1.8844911850000003
2.0664064300000002,2.06641483
2.1894057149999995,2.1894143149999996
2.2785100700000003,2.2785180699999996
2.34537482,2.3453822700000004
2.3982078750000007,2.3982155749999996
2.440701399999999,2.4407088500000005
2.4754913599999995,2.4754991599999996
2.5022769700000005,2.5022846700000003
1.1173765000000004,1.1173884000000003
1.67852756,1.6785365100000005
1.9844987800000007,1.9845076300000009
2.1617420099999993,2.1617503100000004
2.276968205,2.2769757049999995
2.358169509999999,2.3581774600000007
2.4187489100000015,2.4187562599999994
2.4654524149999997,2.465460415
2.502676475000001,2.502684075
2.5332031549999994,2.5332105050000004
2.556489015,2.5564967149999993
1.15582666,1.1558382599999997
1.8034600749999994,1.8034683749999996
2.1098002350000002,2.1098084349999997
2.2746619800000007,2.2746701800000007
2.3779996649999995,2.3780066150000003
2.4484598850000006,2.4484677849999987
2.4998203800000005,2.4998280300000006
2.5394498349999997,2.539457135
2.5704013250000006,2.570408575
2.5956180099999995,2.5956252099999997
2.6145682900000002,2.6145756900000006
1.2268636599999998,1.22687401
1.9830201449999996,1.9830285950000006
2.2712548849999994,2.2712633849999992
2.4122400150000005,2.412247815
2.495814955,2.4958223550000005
2.551314995,2.5513225950000007
2.5910316299999994,2.5910390800000003
2.6209183300000003,2.6209257799999994
2.64424135,2.6442488
2.663243579999999,2.663250779999999
2.6772343200000006,2.6772424699999995
1.3986476799999994,1.39865733
2.261566805000001,2.2615746049999994
2.4863856600000016,2.4863930100000005
2.582340695000001,2.582348095000001
2.6356339900000005,2.6356414399999992
2.669668305,2.669675655
2.6936868349999994,2.693694434999999
2.711657134999998,2.711664035000001
2.72527912,2.7252861700000004
2.7364948000000004,2.7365021499999993
2.7447289649999997,2.744736465000002
2.147571845,2.1475794449999994
2.6918131400000003,2.69182069
2.751891095000001,2.7518984449999992
2.77373747,2.7737442700000003
2.785245175,2.7852524750000005
2.792772599999999,2.7927798999999998
2.798036120000001,2.7980430700000003
2.8020464249999986,2.8020534250000004
2.8054047499999992,2.8054118499999987
2.808056395,2.8080634949999994
2.8103756150000003,2.810382565
1.048255475,1.048278625
1.3829818999999999,1.3829916000000007
1.6368085449999996,1.6368174949999992
1.8181077099999994,1.8181169100000005
1.9544794049999996,1.9544878049999994
2.0602626300000004,2.06027098
2.1450641000000004,2.1450726500000012
2.2149321150000003,2.214940265
2.2727255350000006,2.2727332350000005
2.3220625100000003,2.3220705100000005
2.3605017599999996,2.3605095599999997
1.054452485,1.054470885
1.4139182499999996,1.41392805
1.6785571799999999,1.6785665800000005
1.863270715,1.8632798150000003
1.9999117849999992,1.9999203350000005
2.104985960000001,2.10499421
2.18833036,2.18833806
2.2561303750000006,2.2561382250000004
2.312495264999999,2.3125037149999996
2.3600527599999994,2.3600600099999993
2.396907769999999,2.3969154200000005
1.0630458499999995,1.0630635000000002
1.4541698449999998,1.4541796449999997
1.7309259099999994,1.7309347599999996
1.9190482250000003,1.9190565250000007
2.0555663799999984,2.05557513
2.1589906450000003,2.158998495
2.2400980050000006,2.240106805000001
2.30554524,2.305553639999999
2.3594553399999993,2.359463290000001
2.404506629999999,2.4045145299999997
2.4394119850000004,2.439419335
1.0740067899999994,1.0740220399999998
1.5026611750000003,1.5026704750000008
1.79225551,1.7922647100000004
1.9823770299999992,1.9823857299999994
2.1177001149999986,2.1177083149999993
2.2182896500000013,2.2182978499999995
2.29645159,2.2964601399999993
2.3587869999999995,2.3587949999999993
2.409611785,2.409619434999999
2.45211934,2.45212689
2.4847165700000007,2.4847237699999987
1.08825637,1.08826967
1.5626777899999988,1.5626870400000001
1.8642824400000009,1.8642909400000003
2.0556895950000005,2.0556982450000003
2.187601465,2.1876095150000006
2.2840003900000014,2.2840080900000004
2.3579100999999993,2.357917699999999
2.4162119850000003,2.4162197350000003
2.4636968050000005,2.4637046550000004
2.502794815000001,2.502802715
2.5329311199999993,2.532938519999999
1.10783274,1.1078452900000004
1.6379667300000005,1.6379756299999997
1.95077021,1.9507788100000008
2.1396633649999997,2.139671765000001
2.2660854450000003,2.266093745000001
2.35708964,2.3570978899999995
2.4255848,2.4255923499999996
2.4790979599999994,2.47910536
2.5222856299999994,2.5222932300000003
2.55727755,2.55728545
2.58398532,2.5839928700000017
1.1361160899999998,1.13612804
1.7355821599999992,1.7355910099999996
2.0555668600000003,2.0555755600000007
2.2378677499999995,2.2378758000000003
2.355873950000001,2.35588225
2.438729785000001,2.4387376350000007
2.4998662499999997,2.499874150000001
2.5471626749999987,2.5471703250000006
2.5850092650000005,2.5850162650000006
2.615677804999999,2.615685504999999
2.6388456399999995,2.6388532900000006
1.1812611649999993,1.181272815
1.8678822349999995,1.8678908349999999
2.1857611,2.1857697000000007
2.354109094999999,2.3541168949999998
2.4590793600000005,2.4590871100000005
2.5304938100000003,2.5305012600000008
2.5823714850000004,2.5823786349999995
2.6221276649999994,2.622135015
2.6533590350000007,2.653366635
2.678479135,2.678486485
2.6974145949999997,2.6974217449999998
1.26248065,1.2624911499999998
2.0557772599999997,2.05578581
2.351434095,2.3514415950000003
2.4942849850000006,2.494292534999999
2.5786561600000004,2.5786636599999997
2.63453155,2.6345387
2.6746044900000006,2.674612090000001
2.704254725,2.704262075
2.7274280000000006,2.7274350999999997
2.746454255000001,2.7464615549999998
2.760277939999999,2.7602850900000004
1.4579842750000003,1.457994175
2.3443637950000005,2.344371895
2.5700796099999996,2.5700871099999993
2.665713885,2.665721235000001
2.719456955,2.719464355
2.7534628750000003,2.7534702250000005
2.7772296850000004,2.777236635000001
2.7948167400000012,2.7948233399999998
2.808654485,2.8086620349999993
2.819765854999998,2.819772905
2.8278751100000012,2.8278825100000002
2.254010295,2.2540179950000003
2.776910525,2.7769179750000013
2.8359037449999995,2.8359110950000006
2.8572967950000017,2.857303494999999
2.8689044599999995,2.8689118099999984
2.87606888,2.87607578
2.8811856900000015,2.88119229
2.8852379049999994,2.885245355000001
2.888302350000001,2.8883094499999986
2.890912035,2.8909187849999984
2.8930422200000008,2.8930492699999997
1.0548825499999999,1.0549033
1.4152690550000002,1.4152786549999998
1.6847911249999996,1.684800524999999
1.874733590000001,1.87474224
2.0164412049999996,2.016449105
2.125937835,2.125946335
2.213217365,2.2132251149999997
2.2848412199999997,2.2848490200000007
2.344011285,2.3440188349999995
2.3941029149999995,2.394110665
2.4329282549999998,2.4329361049999987
1.0622218200000006,1.0622392200000004
1.4484654049999994,1.4484752050000012
1.7286258550000004,1.7286349549999995
1.921877815,1.9218865150000009
2.0637600599999995,2.0637681600000004
2.1719780449999986,2.1719863449999997
2.257753525,2.257761675000001
2.327202534999999,2.3272107849999997
2.3844582399999994,2.38446594
2.4327896349999993,2.4327978850000003
2.4702665250000004,2.470274525000001
1.0723875249999992,1.0724043250000002
1.4919656599999995,1.49197531
1.7840986850000002,1.7841080350000007
1.9806680499999991,1.98067695
2.1215197699999995,2.12152822
2.2278223350000004,2.2278303850000003
2.3108750099999993,2.3108832600000007
2.3774746099999997,2.3774825100000014
2.432122670000001,2.4321306699999994
2.47807158,2.4780790300000004
2.51342626,2.5134335600000015
1.084645595,1.084660245
1.5440592549999999,1.5440687549999992
1.8485804349999995,1.848588835
2.046560500000001,2.0465686999999995
2.1856551750000013,2.185663725000001
2.2889362899999997,2.288944840000001
2.3685786499999995,2.3685864
2.431800344999999,2.431808245000001
2.4835471900000003,2.4835547400000006
2.5265345850000007,2.5265424349999996
2.5594500500000006,2.5594572999999987
1.101172795,1.1011870949999993
1.6080503099999999,1.60805961
1.9243257350000005,1.9243348850000004
2.1219286549999996,2.121937005
2.257502950000001,2.25751085
2.3561056900000006,2.3561135900000005
2.431321375,2.431329475
2.4905226,2.490530099999999
2.538376645,2.5383840950000014
2.578030545,2.5780383450000004
2.6081892050000004,2.6081965050000004
1.1241570199999997,1.12416872
1.6882197049999994,1.6882288550000002
2.014555600000001,2.0145643
2.2088931850000004,2.2089014849999997
2.33829772,2.3383056199999994
2.430442424999999,2.4304501749999994
2.499952579999999,2.49996033
2.5540777949999995,2.5540854950000007
2.5974530099999993,2.5974606099999993
2.63278218,2.632789480000001
2.6597622300000006,2.6597697299999994
1.1567520900000006,1.1567632400000003
1.7918997550000006,1.7919083550000008
2.123142530000001,2.1231506800000006
2.309905485,2.3099138849999994
2.4297883449999995,2.429796345
2.5137013749999992,2.513708975
2.57547187,2.57547957
2.62336213,2.6233694299999994
2.6607502999999992,2.6607576999999996
2.6915329350000006,2.691540634999999
2.714774575000001,2.7147822750000006
1.2086511099999995,1.2086621599999994
1.9305049450000014,1.9305133450000003
2.2572272800000004,2.2572354299999997
2.4285648199999996,2.4285726199999997
2.5343040899999996,2.534311889999999
2.6063829750000003,2.606390475
2.65858342,2.6585906699999997
2.6981008849999983,2.698108085
2.7293931900000015,2.7294003899999995
2.754572960000001,2.7545801599999997
2.7734295099999993,2.7734368599999986
1.3017634999999999,1.3017741999999999
2.1254989399999986,2.12550724
2.4263016499999996,2.4263095499999996
2.570454614999999,2.570461915
2.65544519,2.655452439999999
2.71119595,2.7112031499999993
2.7507110249999993,2.7507183250000007
2.780568645,2.7805758949999997
2.8038981250000017,2.8039050749999994
2.822275085000001,2.822281935
2.8361219950000005,2.836128745
1.519530235,1.5195400850000005
2.42072532,2.42073292
2.6472262,2.6472334000000006
2.742909405,2.742916554999999
2.796407835,2.796414984999999
2.8299809299999996,2.8299881800000004
2.8535809700000017,2.8535883199999983
2.8710809900000003,2.8710877400000006
2.88457371,2.884580609999999
2.8953152850000015,2.895322185
2.9034337050000016,2.903440605
2.35443755,2.3544455999999996
2.8543039549999984,2.8543111550000004
2.9122793800000006,2.9122861799999993
2.9334577549999983,2.933464655
2.944494604999999,2.944501655000002
2.951704865000001,2.9517114650000003
2.9566081699999995,2.956615370000002
2.960514394999999,2.960521294999999
2.9636294450000005,2.9636361949999985
2.96615501,2.966161809999999
2.96815621,2.96816286
1.0622392150000002,1.062258015
1.4478034199999998,1.4478137700000004
1.7311015199999997,1.73111032
1.9293318750000004,1.929340575
2.075828755,2.075836955
2.188483035,2.188491535
2.277836525,2.2778446249999997
2.350592275000001,2.3506002750000006
2.4108648449999994,2.4108727949999995
2.4617930099999996,2.46180081
2.5011319100000007,2.501139860000001
1.0708139599999997,1.0708297600000005
1.4829263150000003,1.4829358150000003
1.7774177950000003,1.7774268450000001
1.9785278649999996,1.9785364149999998
2.124910309999999,2.1249187600000004
2.2358928299999987,2.23590078
2.3233252699999998,2.3233334199999995
2.393854865,2.393862615
2.4520745,2.4520824
2.501049455000001,2.5010571049999997
2.5386225,2.53863005
1.0821146949999996,1.0821299950000003
1.5293993850000005,1.529408735
1.8355377499999994,1.8355471000000005
2.0392715600000004,2.039280260000001
2.1843700849999994,2.1843783350000003
2.29291692,2.292924919999999
2.377642615000001,2.3776508649999992
2.4452036650000006,2.445211064999999
2.5005977600000002,2.50060541
2.546751724999999,2.5467591250000003
2.5826023549999997,2.582610155
1.096815055,1.096828055
1.5850052849999992,1.5850149849999997
1.9034903849999998,1.9034992349999995
2.1077859900000004,2.1077941899999995
2.250331149999999,2.2503395999999998
2.355428145000001,2.355435945
2.436418555000001,2.436426405
2.5002564299999994,2.5002639799999993
2.552490639999999,2.55249814
2.595781475000001,2.5957888750000007
2.628808825000001,2.628816275
1.1158518550000003,1.1158648050000002
1.65299562,1.6530048199999994
1.982127985,1.9821360350000004
2.185405695,2.185413944999999
2.324109995,2.3241181449999995
2.42399875,2.4240063500000004
2.500001170000001,2.5000089200000004
2.5596864300000006,2.5596942800000004
2.607725955,2.607733204999999
2.6474434699999994,2.6474507200000006
2.67775711,2.67776466
1.1416261749999996,1.141638175
1.7374944300000004,1.7375033300000007
2.0755098000000007,2.07551815
2.274750805,2.274758805
2.405922185,2.405930035000001
2.49962816,2.49963606
2.5693745699999995,2.5693818699999995
2.6239318399999996,2.6239390900000013
2.66728849,2.6672959900000013
2.7027379050000007,2.7027453550000002
2.729559785000001,2.729566685
1.1788390499999999,1.1788498000000003
1.8460500799999986,1.8460587300000002
2.1871163499999997,2.1871249500000003
2.3775693,2.37757745
2.4991921049999997,2.499199455000001
2.5833445899999994,2.583352389999999
2.6456782899999998,2.645685739999999
2.6929715349999994,2.692978384999998
2.73104437,2.7310513200000006
2.7616087799999995,2.7616161299999997
2.7847985600000005,2.78480591
1.23740015,1.2374110000000005
1.9906977999999997,1.9907067999999999
2.3247523149999982,2.3247602150000013
2.498452050000001,2.49845945
2.6050120150000002,2.6050193149999994
2.676875485,2.6768830350000017
2.7291200899999994,2.72912734
2.7684190900000005,2.768426189999999
2.7997223699999996,2.799729869999999
2.82459768,2.82460453
2.8433845550000005,2.8433918050000013
1.3422866349999996,1.3422967849999998
2.192448095000001,2.1924564450000004
2.49709405,2.497101799999999
2.6414598850000006,2.6414677350000004
2.7258882199999994,2.725895269999999
2.781396185,2.781403435000001
2.821234845,2.8212419450000006
2.850780789999999,2.8507874399999986
2.8736586950000014,2.873665444999999
2.8921312549999993,2.8921377550000007
2.9057626400000003,2.9057693400000004
1.5820568049999997,1.5820662550000002
2.492565175,2.4925731250000003
2.7182442499999997,2.718251900000001
2.8141351599999997,2.814141859999999
2.866643885,2.8666510850000013
2.9001533750000004,2.9001604249999997
2.9233339199999993,2.9233407700000003
2.9406460699999997,2.9406532700000008
2.953752795000001,2.953760444999999
2.9646442299999984,2.9646511800000015
2.9726324899999996,2.97263939
2.4501423499999997,2.4501503
2.9257818499999995,2.9257892000000005
2.9820254200000007,2.9820321199999995
3.0027395400000008,3.002745939999999
3.013634285,3.0136408350000004
3.020471410000001,3.020478359999999
3.0253529,3.0253597999999995
3.0290861399999995,3.0290931899999998
3.0320612849999997,3.0320678849999996
3.0345649499999996,3.0345720499999986
3.0365845099999995,3.036591259999999
1.0704757000000003,1.0704941000000003
1.4796253850000007,1.4796349850000003
1.7768587599999988,1.77686766
1.9821353900000003,1.98214439
2.1329688399999998,2.1329774899999996
2.24825476,2.2482623099999994
2.3391980949999995,2.3392060449999996
2.412814505,2.4128219549999996
2.473995785,2.474003234999999
2.5251808650000003,2.5251884150000006
2.56496438,2.5649718800000003
1.0800572799999997,1.0800732300000004
1.5175913550000004,1.5176008550000009
1.8250698850000004,1.8250787349999993
2.033029455,2.0330376050000005
2.18281209,2.1828203900000007
2.2964955249999996,2.2965036750000003
2.3853457099999997,2.38535336
2.456621895,2.456629295
2.5157518499999987,2.5157593499999993
2.5647956299999985,2.5648035299999994
2.6026985049999998,2.602705755
1.09327213,1.0932877300000003
1.5667020450000007,1.5667118950000003
1.885867675,1.8858764749999997
2.095883165,2.095891515
2.244323535,2.244331635000001
2.3546866350000006,2.354694235
2.440544519999999,2.4405522699999995
2.508891975000001,2.508899325
2.564744184999999,2.564752185000001
2.6111754800000004,2.61118268
2.64692391,2.6469316099999998
1.1097222100000002,1.1097348599999997
1.6254683349999999,1.6254779350000002
1.9558767499999998,1.9558851499999994
2.166080565,2.166088665
2.311402615000001,2.3114106650000013
2.4182794050000003,2.418286955
2.5000107199999992,2.50001847
2.564594000000001,2.5646013999999995
2.6169969350000004,2.617003835
2.6603882850000002,2.6603957350000007
2.69346021,2.6934677600000003
1.1312894050000006,1.1313031549999994
1.696934445000001,1.696943545
2.0377290199999996,2.0377372699999996
2.245985775000001,2.245993775
2.3863359150000005,2.3863436650000005
2.48796792,2.48797607
2.5643188999999995,2.5643262499999997
2.624315509999999,2.62432291
2.6728804599999996,2.67288771
2.7123332899999992,2.71234029
2.7426878200000004,2.7426950700000003
1.1606708500000003,1.1606824500000006
1.7857602349999993,1.7857693349999995
2.133423530000001,2.1334317799999996
2.3369274,2.3369351499999995
2.4699938099999996,2.47000146
2.5643436499999996,2.5643511
2.634453970000001,2.6344609700000006
2.6886825749999996,2.6886902750000004
2.732229235,2.7322363850000007
2.7676374049999986,2.767645005000001
2.794600645,2.7946074450000014
1.2024339850000003,1.202445485
1.8995719199999999,1.8995803700000002
2.24846204,2.248470040000001
2.441660410000001,2.441668310000001
2.5639397599999993,2.5639472100000007
2.6485073099999994,2.6485146100000003
2.7108463700000005,2.71085387
2.758354185,2.7583614349999994
2.7958424649999993,2.795849665
2.8265423949999997,2.8265496449999996
2.8496028700000005,2.84960987
1.267871035,1.2678815849999996
2.0494700800000003,2.049478479999999
2.3885364300000003,2.3885438299999997
2.5635432749999993,2.563550675
2.670315115,2.670322565
2.7422835250000004,2.7422911749999996
2.79432728,2.7943341299999997
2.8336876799999993,2.8336947300000004
2.8646104450000003,2.8646171950000006
2.8892357200000003,2.8892428199999993
2.9078174949999998,2.9078238949999995
1.383787715,1.3837976150000002
2.25652736,2.2565360600000015
2.5629968999999995,2.56300455
2.7075526900000018,2.70756039
2.7915126099999994,2.7915197599999986
2.84720045,2.8472080499999994
2.8862818400000005,2.8862887400000012
2.9153938349999997,2.915400635
2.9381160950000007,2.9381233949999994
2.956450325,2.956457575
2.9698610999999993,2.9698679000000006
1.648382590000001,1.6483917899999998
2.560641710000001,2.56064951
2.7853667350000006,2.785373534999999
2.879435295000001,2.879442344999999
2.9315691849999994,2.931576085000001
2.9645387100000007,2.96454536
2.987639140000001,2.9876456900000004
3.0045664299999997,3.0045731299999994
3.0176911399999984,3.01769834
3.0280641699999995,3.0280705200000018
3.0357823200000014,3.0357890699999985
2.540433190000001,2.5404410900000003
2.9906589349999986,2.9906656850000015
3.0457278150000002,3.045734365
3.0660935399999985,3.066100139999999
3.0769214999999996,3.076928449999999
3.0836053699999995,3.0836119199999983
3.08840127,3.088407919999999
3.0919598550000007,3.091966255000001
3.0947533199999997,3.0947604200000005
3.0971935600000005,3.0972001099999993
3.0991292949999987,3.0991360949999995
1.0797725549999997,1.0797878049999998
1.5117152950000008,1.5117251449999998
1.821060975,1.821069925
2.033273205,2.033281805
2.18740243,2.1874106299999996
2.30490542,2.30491347
2.3973221099999993,2.39732991
2.471999285,2.4720069849999997
2.5335482100000006,2.53355626
2.5852833499999988,2.5852909999999985
2.6250517550000008,2.6250594550000006
1.0905531149999999,1.0905680150000001
1.5518551699999994,1.55186477
1.8715131949999995,1.8715222449999995
2.08530904,2.08531734
2.2388864050000006,2.238894555
2.354298365,2.3543060650000003
2.444144994999999,2.4441527450000002
2.5163645200000007,2.516372120000001
2.57552415,2.5755320000000013
2.62511156,2.62511891
2.6631006200000003,2.6631088199999997
1.1052999750000003,1.1053127749999998
1.6036299000000007,1.6036391
1.9346490350000005,1.9346578350000012
2.1497996100000005,2.1498077600000003
2.301243245,2.301251045000001
2.4134072500000006,2.4134149999999988
2.499957914999999,2.4999652649999993
2.5687320899999997,2.5687399899999996
2.6251394399999994,2.6251464900000006
2.6715677650000007,2.671574865
2.707269935,2.7072775849999995
1.1236892250000001,1.123702325
1.665624725000001,1.6656338750000004
2.0069949600000005,2.0070032600000003
2.2222680549999994,2.222275904999999
2.369618065000001,2.369626115000001
2.477669945,2.4776778449999997
2.5601803999999997,2.560187850000001
2.6249087249999996,2.624916675
2.6774971850000004,2.6775048849999985
2.7208547199999993,2.7208622700000005
2.7539657749999993,2.7539734250000003
1.1476863249999998,1.1476987750000003
1.7406573349999996,1.7406661850000003
2.091462265,2.091470364999999
2.3033551250000004,2.3033635750000006
2.445780305,2.445788154999999
2.5478408649999995,2.5478489150000003
2.6249971899999998,2.6250043400000003
2.6850895999999995,2.6850971500000003
2.73334609,2.7333536900000013
2.7730279449999995,2.773035045
2.80307947,2.8030863200000002
1.180579745,1.1805909449999996
1.83342968,1.83343843
2.190045465,2.190053565
2.395903454999999,2.395911305
2.530102905000001,2.530110905
2.62478332,2.6247909199999997
2.6953411450000004,2.6953483450000006
2.749872289999999,2.7498795900000017
2.7927983450000005,2.792805044999999
2.828301315,2.828308615000001
2.85503308,2.855039979999999
1.2272029950000003,1.2272135949999994
1.9511768549999997,1.9511857050000003
2.30750096,2.30750936
2.5025389500000004,2.5025465499999995
2.6249952749999994,2.625002725
2.709608795,2.7096161449999996
2.771728920000001,2.7717361699999996
2.819100345000001,2.819107595
2.8565245800000003,2.85653153
2.886992404999999,2.886999505
2.9096890000000006,2.909695899999999
1.3004240550000004,1.3004341549999996
2.10576922,2.105777270000001
2.4496489449999994,2.449656595
2.6250239900000003,2.6250314400000003
2.731567759999999,2.73157516
2.8034603,2.8034676999999992
2.8552696450000004,2.8552764949999996
2.8939889549999998,2.8939957550000006
2.924627134999999,2.924634285
2.949278895,2.949285945
2.967694295,2.9677009949999986
1.4288349449999997,1.428844795
2.317658120000001,2.31766547
2.6248878700000002,2.6248951199999997
2.7690179749999992,2.7690254249999997
2.852813185000001,2.8528208349999993
2.9076190200000003,2.90762622
2.9464698050000004,2.946476355
2.9754117199999994,2.9754185700000004
2.99757407,2.9975808699999997
3.0154916649999994,3.0154983650000013
3.028964745000002,3.028971645000001
1.71244964,1.7124587400000002
2.6245985150000006,2.6246062649999997
2.8473049799999997,2.8473121299999975
2.9403620700000004,2.94036912
2.991650215000001,2.9916570149999995
3.024174795000001,3.024182245
3.0466731100000004,3.04668006
3.063583815,3.063590314999999
3.07626425,3.0762710500000012
3.0866316599999992,3.0866384600000005
